# x_1,x_2,x_3,Class_label
-4.89360123e+01,6.67042028e+01,-4.73707585e+01,1
4.27202498e+01,1.06273027e+02,3.12696041e+00,0
-5.33474430e+01,7.42635156e+01,-5.22322640e+01,1
2.75451437e+01,7.40599712e+01,1.35826751e+00,0
-2.58938874e+01,1.30720682e+02,-4.85649581e+01,0
6.19252392e+01,1.21044767e+02,1.20431123e+01,0
-3.44027051e+01,6.09836547e+01,-3.62824932e+01,0
1.66626661e+00,2.45207877e+01,-3.04393143e+00,0
7.98371531e+01,7.29843319e+01,3.62437112e+01,0
-8.91228577e+01,1.43391549e+02,-9.36675295e+01,1
4.67567191e+01,1.28302025e+02,1.39686787e-01,0
6.24434100e+01,1.38045978e+02,8.01880753e+00,0
-5.00015473e+01,3.23560537e+01,-3.92526609e+01,0
5.23895284e+01,1.28351815e+01,3.35287234e+01,0
1.05267244e+02,1.34484722e+02,3.72763018e+01,0
9.45755656e+01,5.35810566e+01,5.09825283e+01,0
7.73472389e+01,7.07690608e+01,3.51648338e+01,0
7.59807142e+01,8.55333554e+01,3.04677720e+01,0
-1.56889565e+01,1.73090021e+02,-5.26946790e+01,0
-5.69446353e+01,7.69277555e+01,-5.52974300e+01,1
7.65992669e+01,1.38411469e+02,1.72938847e+01,0
-7.28343883e+01,1.05975899e+02,-7.32758179e+01,1
7.34450467e+01,-3.12453014e+01,5.87875312e+01,0
6.35239678e+00,7.45964538e+01,-1.28058287e+01,0
2.13917078e+01,9.76257619e+01,-8.76789977e+00,0
8.25341961e+01,1.66413694e+02,1.40286988e+01,0
5.64302298e+01,3.86707960e+01,2.95664114e+01,0
8.63199870e+00,1.26045950e+02,-2.45133795e+01,0
1.33309927e+01,6.12363477e+01,-4.75515969e+00,0
-2.48827969e+01,8.27453561e+01,-3.55719246e+01,1
-8.72879816e+01,9.59252678e+01,-8.02600416e+01,1
2.82911289e+01,2.04781327e+02,-3.17275670e+01,0
5.75396155e+01,1.82889401e+02,-6.74606750e+00,0
-1.98937528e+00,7.60494782e+01,-1.87000289e+01,0
4.67084419e+01,4.28475195e+01,2.20591956e+01,0
6.02610817e+01,7.01250633e+01,2.40218984e+01,0
6.56213705e+01,3.01483906e+01,3.78387358e+01,0
-1.29242346e+01,9.68535603e+01,-3.12813262e+01,1
-2.83187044e+01,9.74581472e+01,-4.16253640e+01,1
-3.07332950e+01,3.64074338e+00,-1.91237326e+01,1
-5.39417199e+01,8.70081957e+01,-5.58994221e+01,1
5.99756337e+01,1.52745050e+02,2.60964395e+00,0
-2.47608413e+01,4.34638433e+01,-2.54006167e+01,1
-5.92725126e+01,1.07462404e+02,-6.46818283e+01,1
-5.34912453e+00,1.34236699e+02,-3.58707278e+01,0
-4.37534458e+01,1.23512712e+02,-5.85336181e+01,1
-4.47861333e+00,2.66199134e+01,-7.65010236e+00,1
-5.34735272e+00,-2.71681483e+01,5.59194691e+00,0
-9.22065211e+01,1.58295521e+02,-9.95369488e+01,1
-3.03181021e+01,5.90756222e+01,-3.30889913e+01,1
3.15049580e+01,-5.66097852e+00,2.44576765e+01,0
-8.56378795e+00,3.10715048e+01,-1.14973692e+01,0
-5.57596512e+01,8.60542914e+01,-5.68575705e+01,1
7.45290332e+00,4.10527385e+01,-3.46079222e+00,0
2.58091036e+01,1.04370228e+02,-7.57678550e+00,0
-9.52093674e+01,1.29147712e+02,-9.40369060e+01,1
7.98487762e+01,8.35068678e+01,3.35483863e+01,0
7.07031718e+01,7.67518827e+01,2.92306393e+01,0
-1.87420404e+01,9.62298011e+01,-3.49715735e+01,0
-5.28531451e+01,1.01645799e+02,-5.89390473e+01,1
5.43246796e+01,1.08690573e+02,1.01862619e+01,0
-2.55695172e-02,6.50882323e+01,-1.45845836e+01,1
-6.66761383e+01,1.15787602e+02,-7.17204388e+01,1
-6.63588328e+01,9.12644463e+01,-6.52109505e+01,1
-3.03232465e+01,7.74066655e+01,-3.78012546e+01,1
-9.61656152e+01,1.49870162e+02,-9.99929530e+01,1
-2.73692364e+01,9.69875391e+00,-1.84534269e+01,1
-7.90968759e+01,1.38778706e+02,-8.58469548e+01,1
1.08706602e+01,2.14419532e+01,3.83882577e+00,0
-6.31144955e+01,1.40495768e+02,-7.57101950e+01,1
-6.18751887e+01,1.31500967e+02,-7.25793928e+01,1
-1.04097993e+02,1.12461577e+02,-9.56334698e+01,1
-3.44390272e+01,1.24434372e+02,-5.26056841e+01,1
-4.09176275e+01,7.40464296e+01,-4.39499047e+01,1
-1.32209188e+01,8.30118278e+01,-2.79220356e+01,1
-2.68960300e+01,4.76627926e+01,-2.78923993e+01,1
-4.84636733e+01,1.36142628e+02,-6.48954112e+01,0
-5.52447039e+01,1.09334152e+02,-6.24968611e+01,1
-1.10479211e+02,2.14514590e+02,-1.26072106e+02,1
-7.22674251e+00,3.88648523e+01,-1.26144008e+01,1
-1.55719946e+01,3.96355995e+01,-1.83356417e+01,1
3.62271490e+00,8.03592840e+01,-1.60928009e+01,1
-2.69148941e+01,8.56002792e+01,-3.76502248e+01,0
6.72329317e+01,1.32655103e+02,1.25735242e+01,1
8.91798273e+00,2.03899061e+02,-4.43229252e+01,0
1.21656357e+01,1.16624659e+01,7.20804112e+00,1
-6.33972691e+01,7.71492823e+01,-5.96249703e+01,0
4.70246877e+01,9.78785084e+01,8.13220009e+00,0
-9.85795699e+01,1.76106108e+02,-1.08330075e+02,1
-9.64297194e+00,3.98808615e+01,-1.44745583e+01,1
-2.96085382e+00,8.28779573e+01,-2.10970881e+01,1
-3.08997781e+01,1.29150787e+02,-5.14748022e+01,0
6.93947204e+00,2.01666948e+01,1.56458080e+00,0
-5.85970636e+01,9.71598967e+01,-6.15882897e+01,1
-5.29679540e+01,6.81190910e+01,-5.04027285e+01,1
6.91496393e+01,7.11156750e+01,2.96502666e+01,0
3.83140378e+01,-1.49577701e+00,2.78942703e+01,1
-1.92452458e+01,5.84781614e+01,-2.56070165e+01,1
-2.65243767e+01,-7.75701569e+01,4.52328121e+00,0
1.55506055e+01,6.30145283e+01,-3.74290015e+00,0
-5.95647990e+01,6.45640163e+01,-5.38555849e+01,1
1.91145874e+01,2.09326461e+02,-3.89685518e+01,0
-7.04886571e+01,1.42174157e+02,-8.10218797e+01,1
-5.22787415e+01,9.24827897e+01,-5.62050981e+01,1
7.69934670e+01,2.96958938e+01,4.54815226e+01,0
6.12695299e+01,1.74467489e+02,-2.11403557e+00,0
-5.82501070e+01,1.23434500e+02,-6.81080504e+01,1
4.25443469e+01,7.69207109e+01,1.05505312e+01,0
1.45862332e+01,3.14245362e+01,3.73363908e+00,0
-6.94490800e+01,1.67449774e+02,-8.68266154e+01,1
4.95903078e+01,1.69936797e+02,-8.68001534e+00,0
-4.76961660e+01,7.39342488e+01,-4.84074206e+01,0
-1.76755026e+01,3.23985522e+01,-1.78687902e+01,0
2.56607534e+01,1.21958566e+02,-1.21930432e+01,0
4.52901180e+01,6.60419769e+01,1.51623198e+01,0
6.60583280e+01,3.76424426e+01,3.62028694e+01,0
-7.23896076e+00,3.46784192e+01,-1.15470810e+01,1
3.53481999e+01,-6.11996328e+00,2.71192053e+01,0
4.94271027e+01,3.84760000e+00,3.38767810e+01,0
-4.41663657e+01,1.41973959e+02,-6.35492115e+01,1
-6.39677622e+00,1.52040737e+02,-4.11375914e+01,0
5.98623422e+01,2.04534342e+02,-1.07689145e+01,0
4.69261339e+01,2.09628941e+01,2.78249724e+01,0
-6.50140805e+01,9.45899924e+01,-6.51751974e+01,1
-3.08702656e+00,1.65340512e+02,-4.23634862e+01,0
-4.30631297e+01,1.12163393e+02,-5.51613360e+01,1
-3.13526445e+00,9.59020695e+01,-2.45581405e+01,0
9.05473196e+00,8.13947542e+00,6.05409121e+00,1
1.38403219e+00,7.41146840e+01,-1.59703527e+01,1
5.98948585e+01,1.23445424e+02,1.00826396e+01,0
-1.80761577e+01,3.66559093e+01,-1.92275866e+01,1
-5.00384956e+01,1.15796315e+02,-6.07111586e+01,1
7.05656905e+01,1.49463070e+02,1.04616774e+01,0
-2.69768139e+01,9.31264370e+01,-3.96245173e+01,1
-1.25964244e+01,7.00551196e+01,-2.41804127e+01,1
1.89865127e+01,-2.97310391e+01,2.23555139e+01,1
2.96913441e+01,1.53784890e+02,-1.77009341e+01,1
-1.35563123e+01,3.53386557e+01,-1.58977809e+01,0
-2.06720287e+01,1.91254504e+02,-6.06587666e+01,0
-4.71413808e+01,1.02420525e+02,-5.53577633e+01,1
-4.44525486e+01,9.53154632e+01,-5.17530361e+01,1
4.41769951e+01,4.62951728e+01,1.94981441e+01,0
4.52179171e+01,6.58095970e+01,1.51742276e+01,0
-3.43814669e+01,5.54555070e+01,-3.48483723e+01,1
6.25886991e+01,1.86865413e+02,-4.42571715e+00,0
-7.63630512e+01,8.93612480e+01,-7.13432874e+01,1
-7.48593305e+01,1.31228137e+02,-8.11027805e+01,1
2.12745448e+01,4.74237550e+01,4.05039367e+00,0
-2.17787055e+01,1.06385414e+02,-3.95901339e+01,1
-7.70381070e+01,1.92055348e+02,-9.81700178e+01,1
1.49496421e+01,5.43525795e+01,-1.91557191e+00,0
-4.26221776e+01,1.29443299e+02,-5.93083382e+01,1
1.02098184e+02,2.14904466e+02,1.45207432e+01,0
-1.45246059e+01,6.89161199e+01,-2.51639824e+01,1
6.41797039e+01,9.19077648e+01,2.10198969e+01,0
-1.47987762e+01,8.75494147e+01,-3.01319409e+01,1
-2.77983951e+01,8.36425023e+01,-3.77320527e+01,1
-6.94172877e+01,1.54325937e+02,-8.34343367e+01,1
-2.22623792e+01,7.18212975e+01,-3.10314574e+01,1
-2.46209518e+01,3.61778789e+01,-2.34364211e+01,1
-7.46124094e+01,1.38349784e+02,-8.27687583e+01,1
-7.58994250e+01,1.34062490e+02,-8.25192459e+01,1
-1.87320802e+01,1.01316037e+02,-3.62715282e+01,1
1.03802985e+02,9.86247982e+01,4.55188499e+01,0
1.90695705e+01,1.72608050e+02,-2.95661603e+01,0
7.12024211e+01,-4.84126976e+01,6.17132058e+01,0
-2.94049222e+01,7.28922848e+01,-3.60338183e+01,0
8.03701057e-01,3.43840796e+01,-6.14848668e+00,1
-4.61555905e+01,9.99818441e+01,-5.40788784e+01,1
2.01127916e+01,1.27287628e+02,-1.72338502e+01,0
4.27254881e+01,7.25145548e+01,1.18022670e+01,0
-4.19163916e+01,4.46386653e+01,-3.70566958e+01,0
3.62127197e+01,1.46099017e+02,-1.14104642e+01,0
-3.76903180e+01,1.18939218e+02,-5.33459411e+01,0
1.05558100e+01,5.55918941e+01,-5.14195562e+00,0
-6.04228422e+01,1.29711417e+02,-7.11584689e+01,1
-2.83821320e+01,7.23168242e+01,-3.52090674e+01,1
-2.14709050e+01,1.02260460e+02,-3.83268042e+01,0
1.13217494e+00,3.83989358e+01,-6.96242023e+00,0
-3.93368965e+01,8.60851271e+01,-4.59961955e+01,1
-6.94213271e+01,1.58889045e+02,-8.46091765e+01,1
-2.92235368e+01,1.36005350e+02,-5.21261852e+01,1
5.08759216e+01,-1.16755393e+02,6.58160384e+01,0
1.22781682e+01,3.80462090e+01,5.05092787e-01,0
5.21246391e+01,1.21022343e+02,5.56240754e+00,0
1.28790527e+01,9.63731492e+01,-1.40801767e+01,0
-1.20663287e+01,5.63546381e+01,-2.03102075e+01,1
-6.77767903e+01,1.06785389e+02,-7.01364196e+01,1
2.93776849e+01,1.51498690e+02,-1.73212509e+01,0
-6.86934821e+01,1.26934220e+02,-7.59189362e+01,1
-1.36452181e+01,5.72293313e+01,-2.15798757e+01,1
-4.36318254e+01,7.79428914e+01,-4.67471982e+01,1
-1.16951202e+02,1.86950379e+02,-1.23274887e+02,0
-1.53865985e+02,2.20055238e+02,-1.56210643e+02,1
-1.03721707e+01,1.78186428e+01,-9.28985507e+00,1
-2.17251832e+01,1.17658012e+02,-4.24504032e+01,0
2.93773838e+01,5.46929925e+01,7.54589242e+00,0
-5.12543678e+01,1.00155170e+02,-5.74979955e+01,1
-5.41661424e+01,9.92049474e+01,-5.91810430e+01,1
2.99966714e+01,1.07727498e+02,-5.66768221e+00,0
5.73120654e-01,1.84064121e+01,-2.19676897e+00,0
-3.44219427e+01,1.05460895e+02,-4.77204908e+01,1
-4.07435866e+01,7.71654912e+01,-4.46359380e+01,1
-3.97700047e+01,2.49661091e+01,-3.05826584e+01,0
-4.52937593e+01,5.03263685e+01,-4.07530362e+01,1
3.23745273e+00,3.96192921e+01,-5.88253928e+00,0
9.69299732e-01,6.58701635e+01,-1.41269973e+01,0
-1.27844889e+01,4.61019295e+01,-1.81518126e+01,1
-7.74536022e+01,1.06572408e+02,-7.64862458e+01,1
-2.96280558e+01,1.01709024e+02,-4.35839106e+01,1
8.20782400e+01,5.89755404e+01,4.13255235e+01,0
4.23920672e+01,1.81025714e+02,-1.62926343e+01,0
-5.17461652e+00,1.37399809e+02,-3.65677670e+01,0
5.92382112e+01,8.21935764e+01,2.02447715e+01,0
-6.95395142e+01,1.38702693e+02,-7.95019497e+01,1
3.86532044e+01,1.12092236e+02,-1.05961985e+00,0
4.34930867e+01,1.34524189e+02,-3.61867025e+00,0
4.49154871e+01,1.17175170e+02,1.77933357e+00,0
3.21936011e+01,4.35156435e+01,1.22810133e+01,1
-2.69377009e+01,4.99301557e+01,-2.85024167e+01,1
3.80115197e+01,1.33865087e+02,-7.07730111e+00,0
3.88481652e+01,1.41052870e+02,-8.36996257e+00,0
-2.10656876e+01,8.36165593e+01,-3.32693888e+01,1
6.37484730e+01,4.93736107e+01,3.16606168e+01,0
3.72395021e+01,1.47138046e+02,-1.09977996e+01,1
4.44068717e+01,8.82837472e+01,8.86430705e+00,0
-8.75914988e+01,1.60693663e+02,-9.70985576e+01,1
2.70833763e+01,1.46379832e+02,-1.75247977e+01,0
1.10494712e+01,9.13839812e+01,-1.40094616e+01,0
6.90976147e+01,1.36575241e+02,1.28006522e+01,0
-7.75115448e+01,1.12645312e+02,-7.80845957e+01,1
-9.36587295e+01,1.39965550e+02,-9.57895007e+01,1
4.87491671e+01,1.73934219e+02,-1.02635724e+01,0
1.48787075e+01,1.59891403e+02,-2.90732180e+01,0
2.30969487e+01,5.16949615e+01,4.15935728e+00,1
-5.18654046e+01,9.62622407e+01,-5.69023950e+01,1
5.93935189e+00,8.92821991e+01,-1.68516581e+01,0
-2.89694198e+01,1.20957308e+02,-4.80924747e+01,1
-2.95598916e+01,6.75206843e+01,-3.47565329e+01,1
-2.41507584e+01,5.99980054e+01,-2.92441148e+01,1
1.44646034e+01,1.61010961e+02,-2.96348811e+01,1
-6.93416382e+01,1.18663214e+02,-7.42232670e+01,1
-6.80991531e+01,9.59673552e+01,-6.75708486e+01,1
-1.06393169e+01,8.85488160e+01,-2.76357542e+01,1
6.17893121e+01,4.84241301e+01,3.06078601e+01,0
-1.09662171e+00,1.43095207e+02,-3.53317996e+01,0
-3.04259601e+01,8.81859161e+01,-4.06381972e+01,0
2.86395494e+01,1.76439852e+02,-2.42166397e+01,0
-4.69028789e+01,1.05182480e+02,-5.59094001e+01,0
-2.88162208e+01,1.03909477e+02,-4.36118526e+01,0
4.31329580e+01,-3.90689336e+01,4.07353938e+01,0
1.84123907e+01,-3.45821530e+01,2.32216838e+01,1
4.22686105e+00,-3.93671075e+01,1.50622349e+01,0
5.84108190e+01,8.51709407e+01,1.89323451e+01,0
-5.33262462e+01,1.03136517e+02,-5.96351002e+01,1
-8.05455530e+01,1.43600306e+02,-8.80443200e+01,1
1.31924726e+01,7.75185942e+01,-9.02940416e+00,0
-4.01934630e+01,5.31563517e+01,-3.81044005e+01,0
-3.00632586e+01,1.10418745e+02,-4.61092905e+01,1
4.55101454e+01,1.02073714e+02,6.05214993e+00,0
2.76645428e+01,1.03821830e+01,1.77947721e+01,0
1.58268457e+01,-2.46318454e+01,1.89544331e+01,1
6.46761696e+01,1.17556006e+02,1.47599873e+01,0
-3.50102111e+00,6.62935266e+00,-1.86793560e+00,0
3.00527089e+01,-1.06002975e+02,4.92722578e+01,0
6.31860458e+01,8.16572372e+01,2.29953950e+01,0
-2.16507678e+01,7.65414045e+01,-3.18391623e+01,1
-2.03097120e+01,8.47198349e+01,-3.30524593e+01,1
-8.23817611e+01,1.31864130e+02,-8.62448267e+01,1
5.54109375e+01,5.93839054e+01,2.35710382e+01,0
-1.61968566e+01,4.53358798e+01,-2.02134845e+01,1
6.73452925e+00,3.15700739e+01,-1.50034694e+00,0
5.74121660e+01,-5.89546214e+00,4.16644317e+01,0
6.87042157e+01,9.99978130e+01,2.19362535e+01,0
-2.77283660e+01,3.78928159e+01,-2.59335746e+01,1
3.05702587e+01,3.66970569e+01,1.29581655e+01,1
-6.43697492e+01,1.20245727e+02,-7.13391682e+01,1
1.01638654e+02,-2.05560955e+01,7.47014600e+01,0
1.91207862e+00,2.42596013e+01,-2.81414903e+00,0
2.77285895e+01,3.35200957e+01,1.18935192e+01,0
-4.13820060e+01,7.34026640e+01,-4.40918809e+01,1
6.70880744e+01,1.00161375e+02,2.08246050e+01,0
6.58223610e+01,1.24953569e+02,1.36183087e+01,0
-4.72256933e+01,9.87613303e+01,-5.44735949e+01,1
4.22218615e+01,1.27095161e+01,2.68315984e+01,0
1.04268770e+02,1.83899032e+02,2.39219739e+01,0
-6.03984897e+01,8.60278041e+01,-5.99209522e+01,1
-6.69724739e+01,8.83531143e+01,-6.48692251e+01,1
5.92156664e+01,-4.98143285e+00,4.26232721e+01,0
-2.98936146e+01,4.82271014e+01,-3.00212907e+01,0
5.39211561e+01,1.16090578e+02,8.01828726e+00,0
-2.41666546e+01,5.65979360e+01,-2.83812295e+01,1
2.74083627e+01,5.28516863e+01,6.71570103e+00,0
1.69520452e+01,2.00456613e+02,-3.81213396e+01,0
-5.67633765e+00,4.44548149e+01,-1.30242187e+01,1
-4.84956692e+01,1.03198890e+02,-5.64540359e+01,1
6.13413496e+01,-4.54347534e+01,5.44217471e+01,0
2.86443845e+01,3.34745724e+01,1.25113262e+01,0
2.36451817e+01,1.22395285e+02,-1.36392206e+01,0
1.52122756e+01,9.44261693e+01,-1.20358099e+01,0
1.22369607e+01,2.09099557e+02,-4.34621785e+01,0
2.28504929e+01,1.30536029e+01,1.39223923e+01,1
-3.83235735e+01,1.30697729e+02,-5.67855708e+01,1
4.60249913e+01,-1.32875817e+01,3.60267820e+01,0
1.09194953e+02,1.72215043e+02,3.01837077e+01,1
1.48491776e+01,5.64800393e+01,-2.52856326e+00,0
-4.63542801e+01,7.19851719e+01,-4.70186251e+01,1
-7.96455507e+01,1.57874392e+02,-9.11153710e+01,1
-8.69551274e+01,1.63446368e+02,-9.73844912e+01,1
-2.39426842e+01,9.73957496e+01,-3.87130941e+01,0
-6.62100463e+01,1.42645965e+02,-7.83113058e+01,1
4.47124786e+00,1.13210121e+02,-2.39698920e+01,0
9.55222454e+00,6.39239263e+01,-7.94649570e+00,0
4.30931411e+01,3.36794423e+01,2.20215174e+01,0
2.44947015e+01,1.21753286e+02,-1.29120553e+01,0
-1.92254204e+01,6.93601234e+01,-2.83892418e+01,1
-7.85304712e+01,1.76126025e+02,-9.50658225e+01,1
-6.21687616e+01,1.12139615e+02,-6.78001692e+01,1
-3.47913717e+00,2.63338727e+01,-6.91512758e+00,0
8.53989878e+01,1.68958492e+02,1.52710382e+01,0
-4.83844768e+01,1.53939623e+02,-6.94146683e+01,1
-1.48199464e+01,6.27446042e+01,-2.37741194e+01,1
3.09314433e+01,8.92203923e+01,-2.94924075e-01,0
-2.31507027e+01,3.58489422e+01,-2.23788492e+01,1
-1.70410311e+01,4.09464083e+01,-1.96446333e+01,0
-1.13477958e+02,2.08173930e+02,-1.26428026e+02,1
-2.25530842e+01,6.35936473e+01,-2.91103489e+01,1
-4.69183883e+01,1.04592563e+02,-5.57681278e+01,1
-8.67979102e+01,1.49184568e+02,-9.36168822e+01,0
-3.51727331e+01,8.40269245e+01,-4.27114615e+01,1
1.04902641e+01,6.23609636e+01,-6.92416798e+00,1
4.78307690e+01,2.11760435e+02,-2.05881658e+01,0
-2.53730308e+01,5.50578216e+01,-2.87840390e+01,1
-2.06878569e+01,9.54113413e+01,-3.60491547e+01,1
-8.89057115e+00,2.61136646e+01,-1.04400840e+01,1
-2.48222289e+01,7.54446312e+01,-3.36564358e+01,1
-1.86255498e+01,2.16101738e+01,-1.57262661e+01,1
1.55422690e+01,5.16253368e+01,-8.22774417e-01,1
-3.93188968e+01,1.04766649e+02,-5.07831716e+01,1
3.65257739e+01,7.84850173e+01,6.16533959e+00,0
-3.03524480e+01,7.03291626e+01,-3.60025202e+01,1
-4.83118875e-01,5.78304844e+01,-1.30230473e+01,0
-2.74595679e+01,2.25687703e+01,-2.18192481e+01,1
-4.80763477e+01,8.97467933e+01,-5.27209506e+01,1
-1.68616281e+01,7.18688619e+01,-2.74692229e+01,1
3.30317850e+01,2.10800524e+02,-3.01361985e+01,0
7.17885202e+01,7.41451159e+01,3.06185936e+01,0
3.58427471e+01,8.75112791e+01,3.39462631e+00,0
2.34660232e+01,1.12543212e+02,-1.12270056e+01,0
-5.28171060e+01,7.79978282e+01,-5.28405300e+01,1
-5.81795690e+01,1.31994869e+02,-7.02603435e+01,1
-3.74251268e+00,-1.82777685e+01,4.37034899e+00,1
-3.48889147e+01,1.09316454e+02,-4.90199651e+01,1
-1.44769843e+00,-5.78480641e+00,2.67997869e+00,1
-5.18225286e+01,1.16100007e+02,-6.19699217e+01,1
7.43926089e+01,5.52714098e+01,3.71903504e+01,0
-1.30951257e+01,6.31342805e+01,-2.27326574e+01,1
-3.77705178e+00,2.55663456e+01,-6.91513896e+00,1
1.13611274e+02,1.96468201e+02,2.68764963e+01,0
4.11529598e+00,6.29086832e+01,-1.12840978e+01,0
7.26612471e+01,8.23249693e+01,2.90949705e+01,0
-1.00631352e+00,5.59222199e+01,-1.28791274e+01,1
5.76363953e+01,8.04227572e+01,1.96395059e+01,0
2.91794562e+01,2.12093298e+02,-3.30179243e+01,0
-2.96387212e+01,6.19430664e+01,-3.33759334e+01,1
-8.44988668e+00,1.04095099e+02,-3.01802060e+01,1
4.85163677e+01,1.51525377e+02,-4.66129031e+00,0
4.05675995e+01,7.37949357e+01,1.00451793e+01,0
1.66723993e+00,1.21487928e+02,-2.79521010e+01,0
-2.82959691e+01,6.08290082e+01,-3.22010633e+01,1
-1.48287029e+00,8.45529832e+01,-2.05491729e+01,0
-3.91722135e+01,2.72153843e+01,-3.07648055e+01,1
-3.79476681e+01,8.48455602e+01,-4.47583249e+01,1
1.27705751e+01,1.23603895e+02,-2.11469764e+01,0
5.06838957e+01,4.60427496e+01,2.38695372e+01,0
3.66121047e+01,1.07733718e+02,-1.29089728e+00,0
9.10742742e+00,1.93336983e+02,-4.14843673e+01,1
-5.90297169e+01,8.00409838e+01,-5.74771508e+01,1
7.48253787e+01,2.66403780e+02,-1.67586778e+01,0
4.67056075e+01,8.57059085e+01,1.10479032e+01,0
5.35753167e+01,1.34214542e+01,3.41629288e+01,0
7.90383229e+01,1.08691863e+02,2.65424986e+01,0
-7.90318302e+00,1.35245944e+02,-3.78203690e+01,0
-1.54134428e+01,9.97241013e+01,-3.36661743e+01,1
-3.93033059e+01,8.19390242e+01,-4.49089173e+01,1
-1.55435383e+01,1.67470544e+02,-5.11549099e+01,0
4.39575263e+00,8.83532087e+01,-1.76346415e+01,0
-3.65310513e+01,9.01792669e+01,-4.51908628e+01,1
9.16641578e+01,8.97446267e+01,3.97659729e+01,0
-1.67482142e+01,9.47529092e+01,-3.32725898e+01,1
-4.70317461e+01,1.36701312e+02,-6.40912135e+01,1
-4.20609782e+01,9.95311345e+01,-5.12531074e+01,0
1.26960055e+01,1.18092581e+01,7.52135517e+00,0
4.42569324e+01,4.64577002e+01,1.95093002e+01,0
6.08216060e+01,9.46618046e+01,1.80899063e+01,0
4.42257384e+01,2.56518868e+01,2.48332295e+01,0
-4.45746550e+01,1.03687883e+02,-5.39845496e+01,1
1.30742263e+01,6.95716228e+01,-7.06625530e+00,1
-8.38502035e+01,1.81856789e+02,-1.00058766e+02,1
-3.33930793e+01,4.94960908e+01,-3.26633658e+01,0
-4.41069243e+01,9.76557592e+01,-5.21254595e+01,0
6.60373365e+01,3.65666747e+01,3.64653184e+01,0
2.36529892e+01,7.71707594e+01,-2.01682616e+00,0
-2.36664620e+01,9.03029393e+01,-3.67082849e+01,1
2.34981630e+01,6.93523968e+01,-1.10924382e-01,0
1.07075840e+02,1.23582920e+02,4.12737527e+01,0
-7.98936732e+01,1.40113490e+02,-8.67171882e+01,1
9.19611869e+01,5.23188906e+01,4.95764422e+01,0
2.08083736e+01,1.09893369e+02,-1.23052654e+01,0
-1.29322371e+01,4.87156179e+01,-1.89210003e+01,1
-1.58164589e+01,1.54253262e+01,-1.22783301e+01,0
1.73148422e+01,8.45988871e+01,-8.11981791e+00,1
7.19517904e+00,5.79579593e+01,-7.97396016e+00,1
-7.86006468e+01,1.19355058e+02,-8.05290033e+01,1
-1.54049572e+01,3.69961851e+01,-1.75470791e+01,1
2.01792753e+01,2.59664843e+00,1.48406350e+01,1
4.16180761e+01,1.29657865e+02,-3.60957803e+00,0
-6.13518564e+01,1.70221850e+02,-8.21796072e+01,0
-1.51553052e+01,9.25032691e+01,-3.16404480e+01,1
-5.18517550e+01,9.21416188e+01,-5.58348602e+01,1
-2.04940490e+01,4.63316006e+01,-2.33133337e+01,1
2.15827207e+01,3.49513713e+01,7.45825039e+00,0
8.43300735e+00,2.14607563e+02,-4.73946916e+01,0
6.86950489e+01,8.05944658e+01,2.69144973e+01,0
-4.44961621e+01,6.84143438e+01,-4.48715710e+01,0
-4.25794773e+01,1.19147371e+02,-5.66352703e+01,1
2.09757632e+00,1.04340752e+00,3.27237211e+00,0
7.30138682e+01,1.68599345e+02,7.16628253e+00,0
7.45868313e+01,1.15724750e+01,4.85442302e+01,0
2.19253228e+01,1.03269262e+02,-9.86442620e+00,0
1.63577709e+01,2.77884006e+00,1.22645954e+01,0
-2.32912628e+01,1.11742179e+02,-4.19672502e+01,0
-5.10664864e+01,8.36013750e+01,-5.31213266e+01,1
1.90920946e+01,4.97482724e+01,2.00883338e+00,1
4.91787140e+01,1.77667092e+02,-1.09381760e+01,0
-1.05917156e+01,4.65148634e+01,-1.68066135e+01,1
6.48007125e+01,1.60803078e+02,3.73315421e+00,0
4.67194774e+01,7.43247983e+01,1.39806501e+01,0
2.30530332e+01,-2.22622946e+00,1.79815091e+01,1
3.94787863e+01,1.81608093e+01,2.36157892e+01,0
-6.43434422e+00,1.01735962e+02,-2.82402195e+01,0
6.51457846e+01,1.27143924e+02,1.26078650e+01,0
-2.76694987e+01,6.23608243e+01,-3.21799291e+01,1
-4.69717143e+01,1.14771826e+02,-5.84182592e+01,1
9.50683285e+01,1.07400053e+02,3.74836950e+01,0
-1.03594823e+02,1.89414810e+02,-1.15068113e+02,1
1.04382119e+01,8.56003755e+01,-1.29283333e+01,0
-7.07436083e+00,-1.53325414e+01,1.40861969e+00,0
4.72291551e+01,2.65244052e+01,2.65968902e+01,0
-5.73980648e+01,1.73235926e+02,-8.03370676e+01,1
-7.17676499e+00,1.92560833e+01,-7.54424424e+00,0
7.29026289e+01,8.57177012e+01,2.83832063e+01,0
1.77751539e+01,6.19482673e+01,-1.99669688e+00,0
1.74360137e+01,1.46710747e+02,-2.39948484e+01,0
2.29617942e+01,4.41059566e+01,6.01936146e+00,1
4.90157873e+01,1.48822231e+02,-3.63637138e+00,0
8.03715332e+01,8.40819140e+01,3.37466524e+01,0
2.46891382e+01,1.00590059e+02,-7.34698191e+00,0
-4.66442493e+01,1.16348665e+02,-5.86065854e+01,1
-5.74593631e+00,9.66465816e+01,-2.64772466e+01,0
-1.10639787e+01,1.06646854e+02,-3.25658182e+01,0
