# x_1,x_2,x_3,Class_label
1.21329521e+02,1.79137697e+02,-8.41363097e+01,0
-9.86635405e+01,1.62227916e+02,-3.86305887e+01,1
5.55326760e+01,1.04162407e+02,-1.53575559e+02,0
3.67123434e+01,8.89071619e+01,-9.90018013e+01,0
-2.46853323e+01,2.96250877e+01,-1.86770221e+02,0
-1.11788669e+02,8.85230649e+01,-1.26822733e+02,1
-1.78383883e+02,-5.70305869e+01,-2.99069715e+02,1
9.80744170e+01,1.48765287e+02,-1.20635374e+02,0
-2.95627401e+01,4.12488560e+01,-7.98726730e+01,0
-1.15199221e+01,5.89270803e+01,-2.76483221e+01,0
-9.19823609e+01,1.22814738e+02,-8.37470183e+01,1
4.89720423e+01,9.48930401e+01,-2.08517318e+02,0
-5.50476674e+01,1.11877928e+02,-3.17575630e+00,1
-6.88152624e+01,1.44745873e+02,-7.28908588e+01,1
-4.82966847e+01,3.49312219e+02,7.18666465e+01,1
-8.62423389e+01,8.82453844e+01,-6.45693212e+01,1
1.08441599e+01,7.88907724e+01,-1.24287228e+01,0
-9.55863330e+01,1.65682901e+02,-9.29457934e+01,1
-1.37222436e+02,4.34099212e+01,-1.71901933e+02,1
-9.61658196e+01,-1.00093846e+02,-5.89529068e+01,1
4.10554438e+01,1.03455992e+02,8.68832969e+00,0
-1.09042509e+02,6.52796887e+01,-6.30412627e+01,1
5.02775150e+01,1.17526294e+02,-1.18858635e+01,0
8.74369341e+01,1.33504213e+02,-1.47387088e+02,0
-1.03498915e+02,1.71807166e+02,-1.11373104e+02,1
7.53739900e+01,1.30664872e+02,-1.03834795e+02,0
3.78522926e+01,9.73624891e+01,-8.43442131e+01,0
-1.04537997e+02,7.34517263e+01,-4.61069402e+01,1
8.30981545e+01,1.35382236e+02,-1.51596920e+02,0
-5.39987168e+01,2.18212487e+02,3.02016731e+01,1
-1.02389434e+02,1.71944906e+02,-9.07099617e+01,1
-7.27739145e+01,2.26017219e+02,-3.30584009e+01,1
-1.20960135e+02,-4.38358835e+01,-1.24409120e+02,1
-1.19917214e+02,-5.35181078e+01,-1.15641848e+02,0
5.43097653e+01,1.13205148e+02,-1.04356880e+02,0
2.43735310e-01,6.82075142e+01,-3.96685187e+01,0
-1.26785542e+02,1.12863088e+01,-1.29623686e+02,1
8.33250072e+01,1.48760946e+02,-1.01626510e+01,0
-1.25575556e+02,-9.40973360e+01,-1.76340834e+02,1
-1.49017034e+02,1.37015113e+02,-1.62472138e+02,1
-9.73590874e+01,-8.84992697e+01,-1.60735467e+02,1
-3.77896437e+01,3.96333151e+01,-2.49806555e+01,0
-7.28342600e+01,2.44003445e+02,-1.24590869e+01,1
-1.26716417e+02,2.67005794e+01,-1.33947835e+02,1
9.02105987e+01,1.44645947e+02,-6.14587229e+01,0
-7.86188544e+01,2.13605300e+02,-4.63038944e+01,1
-7.72885874e+01,1.25692148e+02,-6.89362428e+01,1
-1.19020085e+02,4.65372058e+01,-1.47437654e+02,1
-4.62995605e+00,5.13478527e+01,-8.96704419e+01,0
-6.85429400e+01,-3.73739454e+01,-8.09793825e+01,1
4.92565950e+01,1.16470507e+02,6.74060124e-01,0
-4.67053357e+01,1.54592071e+01,-1.21981841e+02,0
-2.11259939e+01,3.49348226e+01,-1.29830541e+02,0
-1.08689967e+02,-4.38567855e+01,-1.17409637e+02,1
-8.89799766e+01,1.76703521e+02,-1.00747280e+01,1
-1.22424536e+02,-4.27765888e+01,-2.05671825e+02,1
-1.10018165e+02,-2.22115672e+01,-1.56217129e+02,1
-9.74606738e+01,9.65645450e+01,-1.08844143e+02,1
-1.22539693e+02,-5.91089959e+01,-8.56306292e+01,1
-9.80294495e+01,9.82347880e+00,-8.95704512e+01,1
-9.32631595e+00,6.26170391e+01,-3.03902412e+01,0
5.80486318e+01,1.22895334e+02,-6.11408627e+01,0
-1.10291403e+02,1.26373823e+02,-9.82599689e+01,1
-1.19453820e+02,1.06189288e+02,-6.01896569e+01,1
-1.31822611e+02,-2.53360064e+01,-1.30020387e+02,1
-6.47805706e+01,3.32512918e-02,-8.18878596e+01,0
-1.08675731e+02,2.23634010e+02,-3.46441013e+01,1
-3.69796794e+01,4.09153655e+01,2.45696460e+01,0
-4.92490840e+01,2.44376623e+01,-3.74721635e+01,0
-4.05453863e+01,3.78959911e+01,-2.72222318e+01,0
-8.99529276e+01,3.08343227e+02,5.67163150e+01,1
-5.09925330e+01,2.15384180e+02,4.27057046e+01,1
-1.29370436e+02,-4.10653615e+01,-1.65549516e+02,1
-6.60110154e+01,-2.51498090e+00,-1.51381002e+02,0
-1.37729483e+02,4.80122796e+01,-3.96389170e+01,1
-8.86925039e+01,6.43467084e+01,-4.61862023e+01,1
-3.07461776e+01,3.39941889e+01,-1.31170314e+02,0
1.08256566e+02,1.37403042e+02,-3.10962823e+02,0
1.00264214e+01,5.92644145e+01,-1.84170002e+02,0
-1.35822995e+02,9.80464918e+01,-1.27780212e+02,1
1.20673105e+02,1.68695263e+02,-1.38609572e+02,0
-5.81540686e+01,2.40951110e+01,-1.89207828e+01,0
4.85383198e+01,1.10419684e+02,-6.77825127e+01,0
-1.02588302e+02,2.30735175e+01,-1.11134385e+02,1
-6.21026739e+00,6.03879944e+01,-9.47403761e+01,0
-3.82517507e+01,4.90166059e+01,1.72658861e+01,0
4.90236042e+00,6.01271813e+01,-1.51597211e+02,0
-1.42527516e+02,-3.90765988e+01,-1.61213123e+02,1
-7.75323679e+01,1.67742601e+02,4.02638917e+01,1
6.66215389e+00,6.59591844e+01,-6.84597869e+01,0
2.65875137e+01,7.60377400e+01,-1.14798290e+02,0
-1.46470034e+02,-1.83978036e+02,-2.64284960e+02,1
1.30048062e+02,1.82856678e+02,-1.16545970e+02,0
-1.39154798e+02,-1.07990407e+02,-1.20614855e+02,1
-7.49305254e+01,2.41405363e+02,4.42385400e+01,1
3.45779753e+01,9.67083109e+01,-7.24387388e+01,0
6.79304878e+00,5.95742696e+01,-1.71056356e+02,0
9.59318712e+01,1.52085129e+02,-7.79811318e+01,1
-1.50557854e+02,-6.51183809e+01,-1.70339621e+02,1
-6.41958102e+01,3.02525466e+02,7.32365237e+01,1
-1.01686392e+01,5.68044021e+01,-9.90178861e+01,0
-1.11526567e+02,-9.44210053e+01,-1.16352220e+02,1
-1.15932524e+02,1.00283319e+02,-1.31420673e+02,1
-1.18740804e+02,-4.28110175e+01,-6.09404841e+00,0
-1.21538985e+02,5.82893813e+00,-1.66413506e+02,1
-2.78326951e+01,4.21521877e+01,-1.11714229e+02,0
4.23684473e+01,9.30114471e+01,-1.38757574e+02,0
-7.14203223e+01,2.85929707e+02,5.24629803e+01,1
2.34222912e+00,6.17952792e+01,-5.99042291e+01,0
-1.15416605e+02,-1.94981230e+00,-1.17133820e+02,1
-1.14507624e+02,1.01976772e+02,-7.23613283e+01,1
-1.00240355e+02,-2.93236335e+00,-1.06328661e+02,1
-1.12824731e+02,-1.08768093e+02,-1.65184593e+02,1
2.91097776e+01,8.99813408e+01,-1.27575811e+02,0
-9.97449215e+01,1.79224730e+02,-7.69090058e+01,1
1.26053569e+02,1.83131827e+02,-9.69514680e+01,0
-7.31368620e+01,-1.97391333e+01,-2.14451236e+02,1
-1.01503173e+01,6.00388691e+01,-8.38921096e+01,0
-1.02302425e+02,1.77238676e+02,-8.86478061e+00,1
2.82732397e+01,9.70882887e+01,-7.88454363e+01,0
9.30777536e+00,6.43421221e+01,-1.51536542e+02,0
5.77736517e+01,1.20875332e+02,-2.58570160e+01,0
8.67453550e+00,7.77392618e+01,-4.34192060e+01,0
-1.21679019e+02,-6.02812789e+00,-8.50186123e+01,1
-9.35808914e+01,1.77358881e+02,3.00349345e+01,1
-1.10100186e+02,1.50330323e+02,-9.25725945e+01,1
-6.62938968e+01,2.43562849e+02,-5.72405872e+01,1
-6.81940890e+01,1.01975976e+01,-1.42021951e+01,0
-1.11561543e+02,6.22370849e+01,-9.40878447e+01,1
-4.92890200e+01,3.11503874e+01,4.57808912e+00,0
1.63244594e+02,1.97365307e+02,-1.78688840e+02,0
2.52127789e+01,7.48785893e+01,-1.45166501e+02,0
-1.26646571e+02,-6.67687343e+01,-1.42820673e+02,1
-1.10153763e+02,-5.69482225e+01,-1.12588777e+02,1
-1.34077569e+02,1.33006099e+01,-2.23636788e+02,1
4.82118119e+01,1.10720998e+02,-8.50132806e+01,0
-8.52069241e+01,2.04230040e+02,-2.41929835e+01,1
-7.21061206e+01,-1.72357990e-01,-5.29482299e+01,0
7.16666532e+00,6.58830088e+01,-1.16328623e+02,0
-1.57775665e+02,-8.20564672e+01,-2.66878144e+02,1
7.80143112e+01,1.37703156e+02,-5.27984000e+01,1
8.14522072e+01,1.43825825e+02,-4.52383884e+01,0
-6.85699869e+01,-1.29321763e+00,-9.46700518e+01,0
-8.48691852e+01,1.01882025e+02,-1.33849164e+01,1
4.43921474e+01,1.23697797e+02,1.15859538e+01,0
-4.90060509e+01,1.67233155e+01,-4.90227091e+01,0
-6.09242562e+01,2.87352273e+02,2.35522821e+01,1
-1.01026605e+02,4.69846625e+00,-9.12152715e+01,1
2.15487926e+01,7.86126238e+01,-1.14873730e+02,0
-4.27886723e+00,6.07503248e+01,-3.86642926e+01,0
2.08994856e+01,7.62799241e+01,-1.98529112e+02,0
3.41556157e+01,9.01984821e+01,-1.34668320e+02,0
-1.44639380e+01,5.35537483e+01,-7.75196315e+01,0
-1.19042899e+02,1.41886677e+02,-7.96093824e+01,1
1.41658461e+02,1.94499006e+02,-1.49896386e+02,1
-1.28890930e+02,1.49976832e+01,-1.81706230e+02,1
-1.36172491e+02,1.97596111e+02,-9.42365489e+01,1
-4.03609325e+01,3.52360038e+01,5.25102741e+00,0
-1.21154962e+02,-8.12630372e+00,-1.40035501e+02,1
4.52788684e+01,9.83974992e+01,-1.10274102e+02,0
-1.08313331e+02,1.41731668e+02,1.75913022e+00,1
-1.02138102e+02,-1.20983173e+02,-1.48661771e+02,1
1.92238101e+01,8.38838752e+01,-7.79083437e+01,0
-8.37930074e+01,2.92062452e+02,3.19109266e+00,1
7.21533675e+01,1.26132875e+02,-1.23637652e+02,0
-3.69269153e+01,1.50454490e+01,-1.57948906e+02,0
-1.20478851e+02,1.31657959e+02,-5.20452681e+01,1
-9.03468340e+01,5.94679286e+01,-1.03357779e+02,1
-1.14596958e+02,2.39972364e+02,-7.34907090e+01,1
-9.43521241e+01,6.58871865e+01,-5.82381875e+01,1
-1.25485478e+02,1.75735808e+01,-1.33155662e+02,1
-8.38296763e+01,1.02432020e+02,-1.18272771e+02,1
-4.15643155e+01,4.27259709e+01,2.37502460e+01,0
-1.31727467e+02,-1.02857583e+01,-1.64537278e+02,1
1.17888370e+01,5.26892245e+01,-1.98264835e+02,0
-1.07551641e+02,1.40912977e+01,-1.47296135e+02,1
4.74419908e+01,9.88679000e+01,-1.16090199e+02,0
-5.56697856e+01,1.91542814e+02,2.37194246e+01,1
-8.55351318e+01,-1.75361904e+01,-1.37065016e+02,0
-7.24496756e+00,6.94833167e+01,-2.81293802e+01,0
4.57241428e+00,7.35267108e+01,-2.51924046e+01,0
-8.28222065e+01,2.13071939e+02,-4.38476831e+01,1
-1.11232296e+02,1.70424017e+02,-9.71486833e+01,1
-1.54697722e+02,5.93607137e+01,-1.24957298e+02,1
-1.01633154e+02,1.13171260e+02,-1.06363254e+02,1
-1.26560175e+01,4.18961263e+01,-1.92550914e+02,0
9.58753323e+01,1.39568098e+02,-1.86585059e+02,0
-1.46432953e+01,5.20874173e+01,-1.13831770e+02,0
8.71746356e+01,1.39340302e+02,-1.45769248e+02,0
2.41608758e+01,8.75539471e+01,-1.22833507e+02,0
-1.15439818e+02,6.26411528e+01,-1.10723645e+02,0
-1.17167209e+02,-9.04403702e+01,-1.94395701e+02,1
5.60984912e+01,1.05981015e+02,-2.01518966e+02,0
-7.88415076e+01,1.23253853e+02,-1.09906157e+01,1
2.84419456e+00,6.55905776e+01,-8.08716000e+01,0
-1.42636772e+02,-9.29809374e+01,-1.92605571e+02,1
-1.24066531e+02,1.34073404e+02,-1.31305126e+02,1
-1.42293509e+02,-5.91737750e+01,-9.21010026e+01,0
-3.90689578e+01,1.95309127e+01,-8.58158902e+01,0
5.05425977e+00,6.87777980e+01,-9.00476971e+01,0
-9.18499770e+01,4.44849508e+01,-3.27281338e+01,1
-9.04904379e+01,-1.61694765e+01,-8.69214110e+01,0
6.92696968e+01,1.36247173e+02,-5.81223073e+01,0
1.30967290e+02,1.83220077e+02,-1.10403354e+02,0
-7.28968210e+01,5.99015482e+01,-9.55352504e+01,1
-1.41917318e+02,-5.17223000e+01,1.35842883e+01,0
-9.66200833e+01,-2.51700661e+01,-9.61914275e+01,1
-9.99185646e+01,2.26115568e+01,-1.72215369e+02,1
-9.70548360e+01,-7.73091735e+01,-1.35184756e+02,1
-1.19265646e+02,-3.61771652e+01,-4.64912103e+01,0
-1.01365270e+02,1.16980375e+02,-2.17691565e+01,1
-7.62928053e+01,1.80766599e+02,-8.94773265e+01,1
1.40095158e+01,8.02481324e+01,-1.00694102e+02,0
-1.14729023e+02,9.13507676e+01,-1.08538809e+02,1
-1.16063375e+02,3.21954353e+01,-1.41292226e+02,1
-1.17296368e+01,2.62515274e+02,6.54234466e+01,1
8.66555076e+00,6.59845896e+01,-1.70240700e+02,0
-1.26840532e+02,5.71024067e+01,-1.09017363e+02,1
-1.52922459e+02,-3.98359697e+01,-2.17441513e+02,1
7.76757461e+00,6.70433503e+01,-9.03335028e+01,0
-4.23963797e+00,6.46585132e+01,-3.61631718e+01,0
-1.00633971e+01,4.24137781e+01,-1.25308490e+02,0
1.17290532e+02,1.60343809e+02,-1.47464467e+02,0
-1.15851515e+02,-3.80992273e+01,-1.11245581e+02,1
-5.14946788e+01,-5.83145926e-02,-1.60965528e+02,0
-3.09350860e+01,4.42550835e+01,4.07745216e+01,0
-1.60919204e+02,1.35278124e+02,-1.46002399e+02,1
-4.16723421e+00,4.21061170e+01,-2.08860396e+02,0
2.93009326e+01,9.60573006e+01,-3.39677120e+01,0
-1.03581407e+01,5.25241871e+01,-8.42068714e+01,1
5.95110768e+01,1.17280264e+02,-1.26410884e+02,0
-6.10550001e+01,6.80606157e+01,-2.84542212e+01,1
-1.44758881e+02,3.09115324e+01,-1.83661841e+02,1
-1.04487649e+02,4.47015461e+01,-1.19227084e+02,1
-1.41591720e+02,-1.22904850e+02,-2.10308247e+02,1
-9.26396897e+01,1.21163637e+02,-1.16048766e+02,1
-4.21995955e+01,1.96366343e+01,-1.36558465e+02,0
-1.09573743e+02,1.48630498e+02,-6.46537193e+01,1
-3.33654704e+01,2.35621824e+01,-1.21116121e+02,0
-2.77740760e+01,5.01941749e+01,-5.90113930e+01,0
2.49678397e+01,7.93937741e+01,-1.30828311e+02,0
1.20679517e+00,6.41191539e+01,-8.27540239e+01,0
-4.57358298e+00,6.05627130e+01,-5.69205592e+01,0
-9.80914769e+01,1.35253505e+01,-7.07730252e+01,1
4.53715023e+01,1.12431945e+02,-6.37534165e+01,0
-5.63157205e+01,2.98623277e+02,5.69714943e+01,1
1.19615848e+02,1.67785238e+02,-1.46461906e+02,0
-1.01471210e+02,3.46472377e+01,-7.05466150e+01,1
-1.24304826e+02,-1.30492480e+01,-1.29928314e+02,1
1.41774217e+01,7.39172375e+01,-1.33417959e+02,0
-1.07973282e+02,1.94035664e+02,-8.99171844e+01,1
5.34820729e+01,1.24453832e+02,-6.45029806e+01,0
-1.21458874e+02,3.74552785e+00,-1.37710098e+02,1
-1.84364480e+01,5.08198032e+01,-1.00446992e+02,0
-1.74978175e+02,-1.28326469e+00,-2.83504231e+02,1
-2.79672295e+01,2.90523542e+01,-1.30832217e+02,0
5.25242630e+01,1.11606484e+02,-7.00355956e+01,0
1.13363098e+02,1.59826426e+02,-1.25584840e+02,0
-1.06342999e+02,-5.04463297e+01,-1.70619571e+02,1
-1.08949632e+02,4.34791421e+01,-1.35863156e+02,1
7.76960982e+01,1.38166600e+02,-5.17461988e+01,0
-1.28201955e+02,2.75756590e+01,-1.15063417e+02,1
-4.34537818e+00,7.57592909e+01,1.89667337e+01,0
6.78854373e+01,1.13810222e+02,-1.19313808e+02,0
2.18000544e+01,7.81448435e+01,-1.75229459e+02,0
-7.78765389e+01,-3.49529483e+00,-1.03213175e+02,0
-1.12991540e+02,9.28182786e+01,-1.32844294e+02,1
-9.85265079e+01,-3.52104634e+01,-8.47912188e+01,1
-8.70536502e+01,1.91571464e+02,-6.25967186e+01,1
4.59103257e+00,7.27527416e+01,1.95222256e+01,0
-1.30272045e+00,5.50380722e+01,-1.71682212e+02,0
5.03345378e+01,1.04802500e+02,-1.21297857e+02,0
-5.84105464e+01,1.98524697e+01,-5.98460439e+01,0
-1.83459364e+02,-1.07740795e+02,-7.09955172e+01,0
-1.19293864e+02,7.52855627e+01,-1.48965199e+02,1
-1.39294788e+02,-2.44590313e+01,-2.51717099e+02,1
-1.07433363e+01,3.73707037e+01,-1.79480721e+02,0
-1.48628967e+02,-1.78128743e+02,-2.43798130e+02,1
-9.77920816e+01,-3.58362348e+01,-7.63611370e+01,0
-3.72741098e+01,4.32613948e+01,4.39910861e+00,0
-9.86842376e+01,1.81435455e+01,-1.07138847e+02,1
-6.83393033e+01,1.69157733e+02,4.14167585e+01,1
-5.35434954e+01,1.04117368e+01,-8.38149692e+01,0
3.72368602e+01,9.74823925e+01,-8.09011836e+01,0
-1.53045066e+02,-2.41657154e+02,-2.71954133e+02,1
-9.11469182e+01,-2.20066756e+01,-1.39231732e+02,0
-1.33411022e+02,-1.01061517e+02,-1.50459476e+02,1
-1.29361079e+02,-2.97978497e+01,-1.54513241e+02,1
-1.37733486e+02,4.63946065e+01,-1.13250308e+02,1
9.38098423e+01,1.36556958e+02,-1.71210176e+02,0
-5.81480734e+01,-1.11646665e+00,-1.25309910e+02,0
7.77727732e+00,7.86736424e+01,-4.91952131e+01,0
-7.71590065e+01,1.29735574e-01,-1.02196685e+01,0
4.49391081e-01,5.63965397e+01,-1.90573168e+02,0
-1.10794577e+02,7.90427636e+01,-1.23032689e+02,1
4.24903449e+01,1.02067703e+02,-6.58380896e+01,0
-1.34853551e+02,-9.23263942e+01,-1.84677669e+02,1
-1.76283217e+02,-8.57701845e+01,-3.37343478e+02,1
-5.58052786e+01,2.73636674e+01,-3.20468443e+01,0
-8.56038198e+01,1.94831421e+02,-3.09796263e+01,1
-1.13750361e+02,7.55105011e+01,-7.49037856e+01,1
-5.88317052e+01,9.68285741e+00,-1.28419215e+02,0
-9.03797102e+01,2.76000870e+01,-7.79261665e+01,1
-1.15421186e+02,4.36878233e+01,-1.16688323e+02,1
3.82505526e+01,1.01053006e+02,-8.17857437e+01,0
-1.09768070e+02,-2.26602546e+01,-1.11862605e+02,1
2.03544470e+01,7.06120325e+01,-1.34973956e+02,0
5.19999271e+01,9.56172458e+01,-1.64830221e+02,0
-4.98472979e+01,2.89009073e+01,-2.81699813e+01,0
-1.70434309e+01,4.66905575e+01,-7.39264126e+01,0
4.63720154e+01,1.00344846e+02,-1.26779967e+02,0
-6.72030992e+01,3.53739824e+00,2.49366728e+01,0
-1.55519684e+02,-6.45258552e+01,-1.92328912e+02,1
5.33789914e+01,9.70250214e+01,-1.35834100e+02,0
1.21298566e+02,1.78777331e+02,-2.83133675e+01,0
9.95695444e+01,1.61929396e+02,-3.70594637e+01,0
-1.25632515e+02,-3.29364077e+01,-1.15918458e+02,0
-1.68053827e+02,-7.62701101e+01,-5.28004977e+00,0
-9.57189350e+01,4.43743243e+01,-7.58991064e+01,1
-1.25409752e+02,-1.46522233e+01,-1.42448157e+02,1
7.19978564e+01,1.32705300e+02,-6.29258756e+01,0
-2.11654429e+01,3.93803644e+01,-7.65555396e+01,0
-1.19753582e+02,2.99646292e+01,-1.56531095e+02,1
8.94115550e+01,1.44586053e+02,-9.78455632e+01,0
-9.81123673e+01,3.92133126e+01,-1.43198153e+02,1
-4.89082514e+01,2.17028618e+01,-5.63359367e+01,0
-1.02473581e+02,-3.65421426e+01,-1.44795931e+02,0
-3.92772390e+01,2.94964588e+01,-2.58893489e+01,0
2.65679021e+01,7.78246297e+01,-1.62366248e+02,0
1.13190557e+02,1.53822929e+02,-2.35461577e+02,0
3.63202471e+01,1.00305292e+02,-4.52406266e+01,0
1.90172178e+00,6.94341055e+01,-1.35714221e+02,0
-3.15111746e+01,2.88603067e+01,-1.29513960e+02,0
-1.07331578e+02,5.10812869e+01,-1.03206784e+02,1
-8.69715380e+01,-9.36205496e+00,-4.04764317e+01,0
-1.08724435e+02,-8.60423683e+01,-1.62016568e+02,1
7.06937739e+01,1.15432155e+02,-1.58866759e+02,0
-1.14295702e+02,1.12799111e+02,-7.46564519e+01,1
-8.33036040e+01,-2.01737634e+01,-1.41604313e+02,0
-8.45386767e+01,2.11457986e+02,-9.55729510e+00,1
1.02024389e+02,1.54892509e+02,-1.36278316e+02,0
-8.97456005e+01,2.34033928e+02,-9.52596796e+01,1
8.48772338e+01,1.40540198e+02,-1.30393927e+02,0
6.18064834e+01,1.22230434e+02,-6.73421260e+01,0
-1.00934276e+02,1.65754382e+02,-5.91733414e+01,1
-1.24400399e+02,1.90222906e+02,-3.21217934e+01,1
-7.56129225e+01,2.69866442e+02,-8.48261720e+00,1
3.61640966e+01,8.76168884e+01,-1.02192729e+02,1
9.87844961e+01,1.52658269e+02,-1.04190476e+02,0
7.21084805e+01,1.34090160e+02,-9.86115737e+01,0
5.45632960e+00,6.96312873e+01,-5.81696074e+01,0
-3.47398090e+01,2.70827925e+01,-1.02413373e+02,0
-7.86654636e+00,4.29863543e+01,-2.07550670e+02,0
2.29022923e+01,7.03976056e+01,-1.48736211e+02,0
-7.27261018e+01,-2.37086079e+01,-1.60610331e+02,0
-1.47739437e+01,4.02083490e+01,-1.61302890e+02,0
-7.57742436e+01,9.42984020e+01,5.22926751e+00,1
-5.55836705e+01,2.74159318e+02,5.05733490e+01,1
-1.19264632e+02,-3.27400040e+01,-1.47922104e+02,1
3.58543430e+01,8.93619941e+01,-9.25717169e+01,0
-2.66208911e+01,4.17921572e+01,-5.83864328e+01,0
-1.05410339e+02,-1.55837237e+01,-1.08344804e+02,1
-7.88068734e+01,1.73305396e+02,9.94847444e+00,1
6.95631996e+01,1.25288367e+02,-7.52706902e+01,0
6.31912950e+01,1.30343004e+02,-3.82168143e+01,0
1.19565439e+02,1.79292882e+02,-1.94154506e+01,0
-8.15022486e+01,1.78231458e+02,-4.23447548e+01,1
-4.91320908e+01,1.50113491e+00,-1.50905276e+02,0
-6.92618815e+01,-2.63651241e+00,-1.92598712e+02,0
-2.98475762e+01,3.71162818e+01,-8.97268513e+01,0
2.59536224e+01,9.14400645e+01,8.91922753e+00,0
-1.26987389e+02,5.46449237e+01,-1.55303956e+02,1
-7.22895642e+01,2.30084256e+00,-5.69182527e+01,0
-1.08048111e+02,-3.45875607e+01,-1.48588462e+02,0
-1.17725864e+02,1.49891413e+02,-3.00392465e+01,1
5.21102482e+01,1.04199306e+02,-2.12103611e+02,0
-4.53018412e+01,2.79442051e+02,2.97900326e+01,1
-9.31914202e+01,-8.16519653e+00,-4.65051653e+01,0
5.42146589e+00,6.89327319e+01,-1.23347683e+02,0
-1.51128510e+01,4.83773127e+01,-1.04655129e+02,0
-1.28962594e+02,-1.52454392e+01,-1.43469954e+02,1
-1.31567309e+02,-2.08138834e+01,-1.15740488e+02,1
-4.71001753e+01,3.27524982e+01,-4.64534046e+01,0
-5.22319629e+00,5.31130080e+01,-1.32950623e+02,0
2.39668081e+01,8.27399484e+01,-2.95913441e+01,0
-8.40171224e+01,1.42951626e+02,-1.81662776e+00,1
-1.04349463e+02,-4.55077359e+01,-1.72392540e+02,0
2.53174223e+01,8.68019504e+01,-9.61060330e+01,0
-4.34082091e+01,2.81325251e+01,-8.62883724e+01,0
-1.07662288e+02,1.65430403e+02,-1.12842049e+02,1
-1.30763743e+02,-5.44662413e+01,-2.10549397e+02,1
-8.79949257e+01,-1.49729084e+01,-1.79601517e+01,0
-8.29891233e+01,1.91160761e+02,-1.84194145e+01,1
6.94150856e+01,1.26308725e+02,-1.16599194e+02,0
-1.06257672e+02,3.93355072e+01,-4.43449145e+01,1
-1.06125548e+01,4.56240676e+01,-1.65324684e+02,0
-8.83262783e+01,1.58293906e+02,-5.11893747e+01,1
-1.21182016e+02,-4.45563813e+01,-1.55298266e+02,1
2.47614804e+01,7.03609449e+01,-1.93075338e+02,0
6.95775794e+00,6.70067327e+01,-1.20762924e+02,0
-7.27048872e+00,6.67291569e+01,-2.13391422e+00,0
1.57289828e+01,8.10058416e+01,2.66486640e+01,0
-9.52383056e+01,-7.23047891e+00,-4.28299894e+01,1
4.10833645e+01,1.02875579e+02,-7.62314408e+01,1
-1.11725776e+02,6.76023728e+01,-5.21394827e+01,1
-1.39956353e+02,-7.65960308e+01,-2.42061140e+02,1
1.28694111e+02,1.79689086e+02,-1.29390214e+02,0
-7.36234275e+01,-1.01796507e+01,-1.51395920e+02,0
2.23873777e+01,7.32161435e+01,-1.31977664e+02,0
-1.24473676e+01,6.01252235e+01,-8.99297939e+01,0
1.48465586e+02,1.85948550e+02,-1.45456195e+02,0
-7.17788358e+01,-1.13145216e+01,-1.31542028e+02,0
-5.10279894e+01,2.51605396e+01,-7.22589215e+00,0
-5.49015401e+01,1.54748512e+02,2.84060803e+00,1
4.23376068e+01,1.05253728e+02,-3.49253714e+01,0
-1.01025269e+02,3.51440268e+01,-1.30730243e+02,1
9.55187340e+01,1.49725827e+02,-8.42548709e+01,0
-4.29860826e+01,2.74413923e+01,-6.54509437e+01,1
8.11256248e+01,1.40709311e+02,-1.14114794e+02,0
-1.14492150e+02,-1.21454700e+02,-1.32211336e+02,1
-1.04121134e+02,2.50004510e+02,-8.28736625e+01,1
-1.31567576e+02,7.95177857e+01,-9.01869841e+01,1
-1.05101141e+02,1.65443130e+02,-4.92534068e+01,1
-2.95484595e+01,4.19071961e+01,-1.27934663e+02,0
-1.21060001e+02,2.49326462e+01,-1.53943540e+02,1
-9.36091165e+01,2.23951695e+02,1.72909099e+01,1
-3.00767726e+01,2.44825126e+01,-1.52157548e+02,0
-1.01213540e+02,2.47493679e+02,2.00656682e+01,1
2.14718199e+01,1.01532311e+02,2.42850715e+01,0
8.80549785e+00,8.54596287e+01,3.04904497e+01,0
-1.58682428e+01,5.27167403e+01,-4.68108067e+01,0
-9.50748759e+00,4.55286452e+01,-1.01382776e+02,0
1.12311018e+01,6.77394414e+01,-1.16239217e+02,0
5.72647546e+01,1.14338437e+02,-9.35327913e+01,0
1.28326097e+01,5.56290561e+01,-2.01312144e+02,0
5.93232453e+01,1.20905545e+02,-9.24430473e+01,0
-6.36914867e+01,1.15193709e+02,-2.08385810e+01,1
-8.18394078e+01,-1.24998570e+00,-4.02933369e+00,0
2.98421659e+01,8.85765273e+01,-8.86031292e+01,0
-1.17074841e+02,9.73938026e+01,-1.34444689e+02,1
3.44506274e+01,9.44585186e+01,-1.12275466e+02,0
-7.91904610e+01,-4.57901719e+00,-9.24129858e+01,0
-1.09638287e+02,3.02194417e+01,-1.07738547e+02,1
-5.90695682e+01,-4.04492880e+00,-2.27152218e+02,0
8.42055253e+00,7.26003854e+01,-7.94222782e+01,0
8.20482664e+00,7.06013538e+01,-5.57612814e+01,0
-1.07191117e+02,6.20384522e+01,-6.70605754e+01,1
2.61661454e-01,7.13142453e+01,5.40084518e+01,0
-1.48883140e+01,6.16662184e+01,-4.21000774e+01,0
2.75175630e+01,9.40456048e+01,-7.13355655e+01,0
-1.37708926e+02,9.18715642e+01,-1.25918956e+02,1
-1.18513268e+02,-5.83502996e+01,-1.46313834e+02,1
-3.98694601e+00,6.23065560e+01,-1.05502687e+02,0
