# x_1,x_2,Class_label
-9.48868387e+01,9.48600697e+01,2
1.22340568e+02,-4.09788220e+01,0
1.49213574e+01,-1.41274739e+02,1
-1.67712147e+02,7.22972011e+01,2
1.08009960e+02,-1.84517924e+02,1
-1.20185196e+02,5.69744572e+01,2
-1.32611747e+02,5.96526045e+01,2
5.22883236e+01,-1.18846340e+02,2
2.49822985e+01,8.53782234e+01,0
-1.43050081e+02,8.64711564e+01,2
6.26760560e+01,6.45623908e+01,0
2.25361340e+01,-1.12051923e+02,1
-1.68287567e+02,8.59750875e+01,2
-3.33691064e+01,2.69119643e+01,2
-1.88281654e+02,9.20049409e+01,2
1.89611199e+02,-2.25353627e+02,1
1.18169259e+02,-1.53840451e+02,1
1.06688276e+02,-2.36624370e+01,0
2.07134453e+01,-7.58530883e+01,1
2.95336579e+01,9.27755110e+01,0
-1.10025359e+02,8.03970909e+01,2
1.03201041e+02,-1.88173938e+02,1
-1.45561590e+02,9.59472992e+01,2
1.99993146e+01,8.43647233e+01,0
-1.09797626e+02,3.94600641e+01,1
-1.53856755e+02,7.93656574e+01,2
2.76591610e+01,-1.14398967e+02,1
-7.00529297e+01,7.80666823e+01,2
-1.56693999e+01,-8.94104289e+01,1
7.90180962e+01,5.93912680e+01,0
1.97163181e+02,-2.79548203e+02,1
-8.34877654e+01,6.47706734e+01,2
1.45347453e+01,1.11125472e+02,0
7.42561418e+01,-1.70199868e+02,1
3.35347350e+01,8.15996488e+01,0
-2.97284796e+01,-7.84425032e+01,1
-1.52346449e+02,8.19385079e+01,2
1.60926780e+02,-2.12754517e+02,1
-4.61321835e+01,4.79012024e+01,2
2.55997930e+01,-1.18493092e+02,1
7.38963576e+01,-1.81680158e+02,1
-7.49375123e+00,1.43827019e+02,0
6.75387392e+01,5.20724724e+01,0
4.23761308e+01,7.78747967e+01,0
1.42112532e+02,-2.03396397e+02,1
7.77450906e+00,-1.07841528e+02,1
7.75773579e+01,5.53666231e+01,0
-1.45265224e+02,8.37170040e+01,2
4.90314032e+01,6.51738892e+01,0
-2.09227330e+02,8.55113167e+01,2
1.03826435e+02,-1.94942491e+02,1
-5.85430539e+00,3.29243818e+01,2
1.51850095e+01,1.37785550e+02,0
-1.71274719e+02,9.41077541e+01,2
7.99396551e+01,3.95958826e+01,0
-1.81692585e+01,1.47928934e+02,0
1.04040903e+02,2.26573816e+01,0
2.26153510e+02,-3.03901656e+02,1
2.09655092e+02,-2.32841826e+02,1
-9.60298692e+00,6.86236985e+01,2
7.50545055e+01,4.18168541e+01,0
2.01798217e+02,-2.75222039e+02,1
-3.89664005e+01,-6.68077668e+01,1
-6.40571283e+01,7.61498641e+01,2
1.48137488e+01,1.07103377e+02,0
4.96347228e+01,-1.77789720e+02,1
-9.78830335e+01,5.31570069e+01,2
-1.01241708e+02,5.80481185e+01,2
8.06697650e+01,2.07171484e+01,0
-6.74210160e+01,5.69370496e+01,2
-1.23068121e+02,6.83480985e+01,2
1.22715032e+02,1.94953667e+01,0
-1.76892031e+00,1.38071335e+02,0
1.76356850e+01,1.10793374e+02,0
1.01429513e+02,4.78311458e+00,0
3.37483849e+01,7.84238700e+01,1
2.63286810e+01,-1.04087412e+02,1
4.66395188e+01,8.44129097e+01,0
8.26211195e+01,2.01468017e+01,0
2.37076888e+01,-9.69822767e+01,1
-7.01868752e+01,4.18123080e+01,2
-7.46637896e+01,3.51386129e+01,1
-1.00304965e+02,5.12038858e+01,2
-4.65479392e+01,4.62518988e+01,2
8.18656809e+01,-1.53298485e+02,1
-1.15199226e+02,6.31073356e+01,0
2.48537845e+01,1.08257992e+02,0
5.28933921e+01,7.30767306e+01,0
1.71450782e+02,-2.28856710e+02,1
2.48312447e+01,-1.18458039e+02,1
-1.00482243e+02,3.06561142e+01,2
-9.25884142e+01,4.86257919e+00,1
4.06819216e+01,7.71181891e+01,0
-8.53385286e+01,4.29783495e+01,2
6.09125753e+01,-1.59577371e+02,1
-1.63411846e+02,5.83737976e+01,2
-2.79071561e+01,-3.53368324e+01,1
-1.14680393e+02,3.29778813e+01,1
-1.44806732e+02,3.93970246e+01,2
-1.21820243e+02,8.29796746e+01,2
6.65063791e+01,3.24049650e+01,0
1.01032710e+02,-7.91668813e+00,0
-1.44646670e+02,8.22624623e+01,2
-1.62279867e+01,4.81962460e+01,2
-1.02669565e+02,4.37321818e+01,2
-5.42918076e+01,6.66281647e+01,2
-9.53004906e+01,5.94404361e+01,2
-9.22831847e+01,5.67561980e+01,2
-1.49027307e+02,8.50399810e+01,2
-1.33995923e+02,8.63944287e+01,2
4.06243394e+01,-1.58641009e+02,1
9.81952464e+00,-9.05615534e+01,1
1.22360940e+02,-1.67688479e+02,1
4.70614342e+01,6.32592678e+01,0
2.19065292e+00,-9.33064276e+01,1
8.75248450e+01,-1.76457089e+02,1
7.42119792e+01,4.29269976e+01,0
5.84251539e+01,3.56942740e+01,0
9.65034030e+00,-1.10970133e+02,1
2.16400257e+01,1.14037050e+02,0
-1.46127142e+02,7.54469838e+01,2
7.31924221e+01,-1.56787687e+02,0
6.20420046e+01,7.46237315e+01,0
1.25744580e+02,-2.00071593e+02,1
-1.72628944e+02,7.36800344e+01,2
-1.27531836e+01,1.52621717e+02,0
3.86018002e+01,-1.01540304e+02,1
4.82390847e+01,5.26072768e+01,0
-8.82069644e+01,6.73386973e+01,1
7.51373364e+01,-1.16992260e+02,1
2.74497287e+01,1.24931685e+02,0
-2.31004231e+01,5.72749025e+01,2
-1.25158234e+02,6.40869670e+01,2
1.63189679e+02,-2.69220161e+02,1
7.19584051e+01,3.06342566e+01,0
-1.54741112e+02,7.81392822e+01,2
-5.40021844e+00,2.20300549e+01,2
6.97400432e+01,-1.63574924e+02,1
1.08007783e+02,-1.20529946e+01,0
-1.24354122e+02,9.05965031e+01,2
4.52722452e+00,-9.74975129e+01,1
-1.01616499e+02,7.00200302e+01,1
1.53407353e+02,-2.21518620e+02,1
-3.63795197e+00,-8.29575531e+00,2
5.51910796e+01,-1.39453424e+02,1
-5.44596833e+01,-7.39986933e+01,1
8.02072099e+01,2.79007839e+01,0
-1.34932226e+02,6.82400991e+01,1
-7.54900978e+00,-4.30086474e+01,1
-4.80308094e+01,-4.72711013e+01,1
-3.59070394e+01,9.66435454e+01,2
1.21307899e+02,-1.88935334e+02,1
5.74091094e+01,-1.77746233e+02,0
-9.96555476e+01,6.18373832e+01,2
4.92004749e+01,3.11020422e+01,0
-1.07082203e+02,5.74294825e+01,2
6.95438720e+01,2.08183347e+01,0
-1.22571630e+02,7.49699223e+01,2
-7.87875542e+01,3.54206519e+01,2
1.35523970e+02,-1.97731959e+02,1
4.85251552e+01,9.11679587e+01,0
-1.17605673e+02,-3.06282284e+01,1
-8.06618396e+01,3.80509793e+01,2
8.79272059e+01,-1.95144867e+02,1
3.80384168e+01,2.84611295e+01,0
2.97272768e+01,-1.23910309e+02,2
-5.66300351e+00,2.20220176e+01,2
1.74156897e+01,-1.03007287e+02,1
4.02236992e+01,-1.25627809e+02,1
9.44378027e+01,1.97402579e+00,0
2.73354915e+01,-1.06366509e+02,1
8.08586682e+01,2.87216898e+01,0
-1.10993011e+02,5.96208833e+01,2
-7.99695986e+00,1.35502206e+02,0
-5.75844706e+01,-2.39660540e+01,1
7.57861985e+01,5.91373953e+01,0
5.40751305e+01,4.88660749e+01,0
8.45097852e+01,5.22331787e+01,0
-1.49914855e+02,5.39023938e+01,2
-2.40753826e+01,6.89847380e+01,2
-1.53394418e+02,7.30336651e+01,2
8.52673258e+01,-1.69874425e+02,1
8.06768886e+01,2.46658965e+00,0
6.00609884e+01,6.72350586e+01,0
6.09749921e+01,-1.82070429e+02,1
-6.43834147e+00,1.32243450e+02,0
-8.72818053e+00,-9.55200933e+01,1
7.66113033e+01,-1.53019057e+02,1
4.27780677e+01,6.56332934e+01,0
4.92141256e+01,6.98058386e+01,0
-1.04433282e+02,5.75762934e+01,2
-2.07581099e+01,1.65304112e+02,0
-9.90591946e+01,2.62544109e+01,2
-2.93391233e+01,5.80374374e+01,2
8.51826758e+01,-1.90880805e+02,1
6.45536721e+01,-1.53460294e+02,1
-4.09375425e+01,2.84995912e+01,2
-4.39499688e+01,2.91469883e+01,2
1.33172093e+02,-1.95476581e+02,1
6.74710954e+01,-1.66074558e+02,1
-2.57241179e+01,-9.59717496e+01,1
6.52117967e+01,4.35739080e+01,0
-8.75046690e+01,6.22158197e+01,2
-5.01063099e+00,-7.67898517e+01,1
-1.40016249e+00,-9.20396334e+01,1
-1.08882766e+01,5.32654938e+01,2
5.11201996e+01,4.43180076e+01,0
-1.15855853e+02,5.42117513e+01,2
7.18606547e+01,2.90574346e+01,0
-5.74007879e+01,-3.26536772e+01,1
8.72755689e+01,-1.68409398e+02,1
2.46808187e-01,-7.54155779e+01,1
-2.71187534e+01,1.40071536e+02,0
4.77816776e+01,-1.20213762e+02,1
-7.08177831e+00,1.66284284e+02,0
4.17950879e+00,1.34927309e+02,0
-3.11302302e+01,4.29536166e+01,2
-5.64029761e+01,5.00202048e+01,2
3.89055384e+01,-1.08526204e+02,1
5.70246150e+01,6.82457786e+01,0
7.32212748e+01,2.62467309e+01,0
-8.58842599e+01,6.26310550e+01,2
-1.92858509e+01,-9.37204402e+01,1
8.23303480e+01,2.89400651e+01,0
-8.60469791e+01,7.11428199e+01,2
-1.29376954e+02,9.44651535e+01,2
6.64212401e+01,-1.53695009e+02,1
5.32302030e+01,6.50440547e+01,0
-1.02402582e+02,5.41393889e+01,2
4.37975893e+01,-1.14062087e+02,1
1.66812408e+02,-2.44658435e+02,1
2.85397475e+01,8.69199851e+01,0
2.98087046e+01,-1.22151329e+02,1
4.66345707e+01,9.52793531e+01,0
2.96908554e+01,5.67713381e+01,0
5.20948507e+01,6.11822217e+01,0
2.34260932e+01,-1.11604807e+02,2
-1.33475507e+02,1.00773322e+02,2
-1.61165182e+02,9.12881754e+01,2
1.04841606e+02,6.87099552e+00,0
5.38059234e+01,4.82367169e+01,0
5.28355121e+01,7.52934697e+01,0
2.59897179e+01,-1.18252345e+02,1
2.82315041e+01,-8.47297872e+01,1
-1.53174236e+02,9.39171071e+01,2
6.81576269e+01,2.25853137e+01,0
8.47418412e+01,3.02502934e+01,0
-3.10865746e+01,2.70191808e+01,2
4.92240869e+01,4.95883988e+01,0
1.35304983e+01,1.33849450e+02,0
6.45080340e+01,2.83025762e+01,0
4.38730264e+01,8.99808396e+01,0
6.24800288e+01,9.60677232e+01,0
7.17477717e+01,5.67777764e+01,0
5.87896085e+01,9.73120420e+01,0
-9.13675598e+01,4.51846363e+01,2
3.42372142e+01,8.24355731e+01,0
-1.28784383e+02,1.01230294e+01,1
5.63402368e+01,4.56649716e+01,0
-8.62667058e+01,7.09489967e+01,2
-4.04286249e+01,-4.92319168e+01,1
-4.98094830e+01,5.38467643e+01,2
-1.40141658e+02,7.72501905e+01,2
8.36229046e+01,2.91094300e+01,1
8.28879039e+00,1.20465903e+02,0
-1.18391184e+02,6.64502058e+01,2
-9.58082665e+01,5.81574618e+01,2
9.66071014e+01,-1.70059772e+02,1
1.56548870e+01,-1.30218383e+02,1
-1.30118643e+02,6.84973385e+01,2
4.39090431e+01,7.50700876e+01,0
-1.80973543e+02,1.02140867e+02,1
9.03590916e+01,2.35576382e+01,0
4.66987817e+01,7.40137465e+01,0
8.07820077e+01,2.77219902e+01,0
-1.50717329e+02,8.09142759e+01,2
4.78856568e+01,7.04796823e+01,0
-8.02125746e+00,-1.24980037e+02,1
1.00552893e+02,-2.03814330e+02,1
1.74274428e+02,-2.41192881e+02,1
8.67035745e+01,2.42050158e+01,0
1.21898901e+02,-2.13291430e+02,1
-9.34482399e+01,5.28613381e+01,2
5.72296559e+01,5.71780831e+01,0
-2.18090561e+02,8.15761536e+01,2
1.49263775e+02,-2.49605208e+02,1
4.38523672e+01,7.71313329e+01,0
-9.91021513e+01,5.30696476e+01,2
-9.40400641e+01,5.79776723e+01,2
-3.33165164e+01,-4.53543076e+01,1
-4.78506132e+01,-2.58497306e+01,1
4.86361900e+01,5.47628184e+01,0
-1.09406027e+02,8.14069367e+01,2
-1.41983712e+02,6.22398989e+01,2
-9.48729484e+01,5.23008600e+01,2
2.69573882e+01,7.13503421e+01,0
1.02073982e+02,-1.51199759e+02,1
-1.07635679e+02,-2.23814384e+01,1
9.69781225e+01,1.65945591e+01,0
-1.48237412e+02,7.39593079e+01,2
1.82377825e+01,1.04440909e+02,2
6.49894224e+01,3.80553633e+01,0
8.06041721e+01,2.91583971e+01,0
-8.41575607e+01,-1.08795218e+01,1
-5.33328687e+01,5.45191285e+01,2
2.21950497e+02,-2.79913337e+02,1
-6.49577969e+01,2.23297044e+01,1
-2.11214458e+01,5.02649692e+01,2
-1.34516517e+02,4.98677849e+01,2
-1.48383169e+02,6.81217118e+01,2
4.36507450e+01,-1.15157781e+02,1
-1.12029880e+02,6.02288141e+01,2
4.48581882e+01,6.66564474e+01,0
-4.86743331e+00,1.22611304e+02,0
6.97550615e+01,-1.05524704e+02,1
1.49806682e+02,-2.08264543e+02,1
5.12510148e+01,5.36020057e+01,0
-1.42519040e+02,6.31863477e+01,2
1.12269862e+02,-1.54579492e+02,1
5.95175550e+01,-1.63283883e+02,1
-1.31259238e+02,7.00624051e+01,2
9.02756293e+01,6.59377139e-01,0
-6.13010880e+00,2.93499781e+01,2
-9.45806083e+01,6.23493456e+01,2
1.44375881e+02,-2.29783356e+02,1
3.16457211e+01,6.22122277e+01,0
1.01019468e+02,-1.53275435e+02,1
7.20047878e+01,-1.54399800e+02,1
7.31394997e+00,1.24140991e+01,2
6.99497009e+01,5.90578699e+01,0
9.43501487e+01,-1.62988533e+02,1
6.63292380e+01,8.68235224e+01,0
-8.90058371e+01,6.78732116e+01,2
4.58170876e+01,9.31917653e+01,0
5.41970614e+01,9.01447051e+01,0
5.57442184e+01,-1.36056446e+02,1
1.26813379e+02,-4.73332161e+01,0
7.79784687e+00,1.12949351e+02,0
5.23448710e+01,6.53400375e+01,0
4.55120448e+01,7.49604472e+01,0
-6.26544852e+00,1.35189553e+02,0
1.08612985e+02,2.73998619e+01,0
9.31352093e+01,-1.73853284e+02,1
-3.01848067e+01,-6.43451284e+01,1
-1.57727529e+02,1.17953498e+02,2
-1.38085285e+02,4.91083815e+01,2
3.86833318e+01,8.06704365e+01,0
6.33304582e+01,7.37058255e+01,0
-9.80830066e+01,4.49428046e+01,2
-7.44392147e+01,6.53864907e+01,2
7.09116490e+01,-6.49398291e+00,0
5.18312955e+01,6.51022582e+01,0
1.91621691e+02,-2.82761009e+02,1
-1.99074545e+01,5.19064630e+01,2
-5.72791653e+01,6.50911817e+01,2
2.21198238e+02,-2.59206146e+02,1
-1.54133890e+01,5.79706666e+01,2
6.38513204e+01,6.17455606e+01,0
-7.78388993e+01,4.55184422e+01,2
4.57549804e+01,-1.45801768e+02,1
1.43678337e+02,-2.19283136e+02,1
2.08764859e+02,-2.85930074e+02,1
7.47652967e+01,5.47540152e+01,0
-7.72824531e+01,5.65808889e+01,2
5.22587874e+01,-1.35132628e+02,1
-8.01384251e+01,7.96460071e+01,2
-1.57123236e+02,7.61371151e+01,2
6.28303024e+01,-1.48892160e+02,1
-1.06144090e+01,-8.61245130e+01,1
1.02613622e+02,-1.73229854e+01,0
6.92799506e+01,-1.40888057e+02,1
5.49595513e+01,8.54145885e+01,0
7.27578523e+01,-1.40285121e+02,1
6.71631855e+01,4.34456223e+01,0
9.74976068e+01,1.50099981e+01,0
5.59620183e+01,6.11529111e+01,0
2.78315940e+01,1.05614874e+02,0
-8.12128261e+01,6.30992048e+01,2
-9.83972044e+01,6.06764897e+01,2
-5.09911337e+01,6.36605227e+01,2
5.87717170e+01,7.62649893e+01,0
7.21687930e+01,6.60957000e+01,0
-5.19798495e+01,-2.29596731e+01,1
3.32369739e+01,-8.02966333e+01,1
-1.54099921e+02,6.21876236e+01,2
-2.05012798e+01,-7.10098744e+01,1
-8.10351479e+01,4.78238957e+01,2
-1.18450650e+02,3.48283159e+01,2
-9.66570607e+01,4.88362350e+01,2
-1.00848516e+02,6.48944973e+01,2
1.20375374e+02,-2.14654539e+02,1
1.36314429e+02,-1.77156729e+02,1
4.43249364e+01,8.09755345e+01,0
6.11593883e+01,2.86681489e+01,0
-5.72046801e+01,4.49795285e+01,2
4.69075222e+01,8.30893070e+01,0
2.19638804e+01,1.19302417e+02,0
1.24293751e+02,-2.23990822e+02,1
1.44582109e+02,-2.02580234e+02,1
-1.09952275e+01,-8.86969480e+01,1
5.32113073e+01,8.79038653e+01,0
-8.44608739e+01,3.45249535e+01,2
-9.22965831e+01,7.82496805e+01,2
-8.64067145e+01,4.97458051e+01,2
9.43714943e+00,1.36927147e+02,0
-1.61720365e+01,3.57168280e+01,2
1.39858352e+02,-5.32708992e+01,0
-6.66534254e+01,5.04005649e+01,2
-7.69662887e+01,5.97123306e+01,2
-4.93187343e+01,5.29177760e+01,2
6.64247266e+01,4.84473251e+01,0
-7.41247234e+01,6.69968421e+01,2
6.67057925e+01,3.48687082e+01,0
3.92697662e+01,-1.35300887e+02,1
8.96949791e+01,-1.96247325e+02,1
1.27035376e+02,-1.86920790e+02,1
-5.71412536e+01,4.55628020e+01,2
7.04009158e+01,5.04120674e+01,0
2.81301128e+01,9.01861132e+01,0
4.72807112e+01,8.46653727e+01,0
1.08192868e+02,-1.55745160e+01,0
-1.50652239e+01,1.45576948e+02,0
6.03012209e+01,6.33286312e+01,0
2.67981616e+01,8.18880122e+01,0
-1.10175052e+02,7.01382476e+01,2
-8.53053484e+01,7.03624940e+01,2
-1.13069095e+02,8.03286006e+01,2
6.51635308e+01,5.91802707e+01,0
6.02608378e+01,4.97088714e+01,0
-2.78043240e+01,3.97717280e+01,2
-1.33653693e+02,4.56339800e+01,2
2.26775982e+02,-3.07992709e+02,0
1.10756755e+02,-2.01122525e+02,1
7.36058789e+01,-1.37738878e+02,1
9.34468773e+01,2.03549717e+00,0
5.14664034e+01,8.51511193e+01,0
-1.25939930e-01,1.23978953e+02,0
-6.59037715e+00,-9.98806691e+01,1
-1.58958718e+02,8.77383098e+01,2
-1.65462986e+02,8.48738206e+01,2
-1.13666573e+02,6.08746936e+01,2
-1.02297094e+02,6.08536848e+01,2
-6.06485983e+01,5.63581824e+01,2
-1.02361804e+02,8.15740890e+01,2
2.61676878e+02,-3.11097139e+02,1
-1.02722240e+02,8.30591162e+01,2
9.77430657e+01,9.64721289e+00,0
2.24813977e+02,-2.86710791e+02,1
7.33893210e+01,-1.45210214e+02,1
8.86161410e+01,-1.64850010e+02,1
-1.60905400e+02,7.82048854e+01,2
4.13106819e+01,-1.29676690e+02,1
-1.34526904e+02,7.21835574e+01,2
1.66721907e+02,-6.10866540e+01,0
-6.18320766e+01,5.78813735e+01,2
-1.39784377e+02,7.68653815e+01,2
-6.32160451e+01,-3.22287582e+01,1
6.83238085e+01,5.30942537e+01,0
-6.79554052e+00,3.24547368e+01,2
-9.52685510e+01,6.84509240e+01,2
-3.32388355e+01,5.32240895e+01,2
-6.12758147e+01,9.31309945e+01,2
7.22670931e+01,5.97212831e+01,1
2.14800073e+01,-1.46730750e+02,1
-8.03098846e+01,-2.19116850e+01,1
-1.21217329e+02,6.10203814e+01,2
2.78270894e+01,7.07436925e+01,0
-2.42388763e+01,-5.14100525e+01,1
1.10068686e+02,-2.01627690e+02,1
-9.80335520e+01,5.05436574e+01,2
-2.83560505e+01,-2.01660260e+01,1
5.61076997e+01,7.76287410e+01,0
-5.92939424e+01,6.22250763e+01,2
6.10408343e+01,2.54222919e+01,0
6.38610805e+01,-1.28761431e+02,1
1.78353587e+02,-2.65569378e+02,1
-3.25815990e+01,-5.81290229e+01,1
1.11087820e+02,-1.29182604e+01,0
1.92039864e+01,9.40632710e+01,0
1.18204488e+01,1.18507910e+02,0
-7.27601649e+00,4.68919930e+01,2
1.78341694e+01,1.45857156e+02,0
9.41490057e+01,3.12806728e+01,0
4.25174391e+01,7.44333919e+01,0
-3.55422623e+01,6.10899870e+01,2
-1.55332629e+01,-7.02485518e+01,1
1.02494641e+02,-1.83250324e+02,1
1.77905654e+02,-2.41801312e+02,1
-4.89219104e+01,2.98507950e+01,2
-1.89564899e+01,1.74405231e+02,0
-1.37369596e+02,7.15078444e+01,2
-3.37950101e+01,5.19981333e+01,2
-1.45205958e+02,9.90035607e+01,2
-1.16541955e+02,1.90648486e+01,2
3.92180244e+01,-1.07667303e+02,1
6.77792382e+01,-1.56784879e+02,1
6.84825887e+01,-1.80618321e+02,1
6.53939403e+00,1.35322997e+02,2
-7.90134630e+01,5.83231949e+01,2
1.19882015e+02,-1.63167758e+02,1
5.49968587e+01,9.05059801e+01,0
7.11946857e+01,4.05176660e+01,0
9.25050606e+01,2.53080219e+01,0
5.35147144e+01,7.60185781e+01,0
1.14223500e+02,-1.68766819e+02,1
3.42091430e+01,8.83768852e+01,0
-8.18409891e+00,2.20677011e+01,2
6.80703349e+01,5.81945365e+01,0
-1.23780723e+02,6.07016426e+01,2
-1.43358733e+02,1.42564199e+01,1
6.51492291e+01,-1.56202775e+02,1
8.71824359e+01,2.11154942e+01,0
7.36973237e+01,6.30998168e+01,0
3.75290390e+01,5.52016252e+01,0
-1.32552918e+02,7.61149990e+01,2
3.53469113e+01,-9.21763110e+01,1
-1.57236346e+02,7.32938665e+01,2
5.89388092e+01,6.20189965e+01,0
9.07285964e+01,9.58811449e+00,0
-1.32209536e+02,5.74480659e+01,2
-8.18757334e+01,8.81982874e+01,2
-8.25183760e+01,-3.82019573e+01,1
3.74050543e+01,8.93339262e+01,0
-1.54567766e+02,6.90128970e+01,2
-1.05284837e+02,4.90792091e+01,2
-1.51667662e+02,1.04504968e+02,2
5.50162644e+01,9.58657130e+01,0
4.88398715e+01,5.15152581e+01,0
8.20724643e+01,1.10886098e+01,0
-1.15525845e+02,7.39997635e+01,2
-9.92444494e+01,6.99141608e+01,2
6.53140501e+00,1.54884867e+02,0
1.98661399e+02,-2.77451195e+02,1
-1.26036612e+01,-7.63829734e+01,2
1.68513612e+02,-2.28057991e+02,1
5.90258698e+00,1.29626468e+02,0
-5.30771538e+01,4.98078160e+01,2
-1.35322674e+02,4.25268659e+01,2
6.37632958e+01,3.53125388e+01,0
4.64797655e+01,7.15267631e+01,0
1.07312607e+02,1.34326647e+01,0
9.81754507e+01,-1.73668086e+02,1
-6.83676311e+01,4.03680807e+01,2
3.40212710e+01,-1.20224838e+02,1
2.44144453e+01,-1.06450454e+02,1
7.08149730e+01,2.16292274e+01,0
-3.90703858e+01,5.97781267e+01,2
-1.38309776e+02,6.40026911e+01,2
1.71820089e+01,1.06700640e+02,0
-4.44112003e+01,-5.70157880e+01,1
-1.10102727e+02,5.14566932e+01,2
-4.47539648e+01,6.45814430e+01,2
-1.18036751e+02,5.83080910e+01,2
1.11484750e+02,-2.21891707e+02,1
9.11193748e+01,-1.66926950e+02,1
-9.10897347e+01,6.97124862e+01,2
2.93328529e+01,1.13378865e+02,0
1.65858945e+01,1.01074499e+02,0
-1.06839893e+02,7.17667272e+01,2
-6.09472740e+01,3.80942750e+01,2
-3.97312989e+01,1.37119330e+01,2
-3.61612986e+00,4.32551081e+01,2
3.32011158e+01,9.53896581e+01,0
-1.28051733e+02,6.73450651e+01,2
3.72635234e+01,6.18870985e+01,0
-8.12970381e+01,2.40114177e+01,2
-3.63483908e+01,-5.70579721e+01,1
-7.30115240e+01,6.99521513e+01,2
-3.55173187e-01,1.64742569e+02,0
-1.73306057e+02,8.15728751e+01,2
1.56325006e+02,-2.37185838e+02,1
8.64420219e+01,-1.66769533e+02,1
6.79576267e+01,6.74051491e+01,0
4.87680876e+01,9.35021896e+01,0
-1.40819485e+02,4.37795035e+01,1
2.60189302e+01,-1.02020270e+02,1
-5.89574333e+01,7.37382990e+01,2
4.55589372e+01,7.17216234e+01,0
3.52686067e+01,9.86857970e+01,0
1.10125013e+02,-2.14085349e+02,1
-1.04929827e+02,6.09147693e+01,2
1.78544746e+01,1.39081131e+02,0
1.06704291e+01,1.39223400e+02,0
-1.14810927e+02,8.15115510e+01,2
1.02181640e+02,-1.55404275e+02,2
9.88879628e+01,-1.51496307e+02,1
-8.99283553e+01,8.36021287e+01,2
-7.71247462e+00,-8.97667830e+01,1
5.84416289e+01,5.55938286e+01,0
6.29861508e+01,2.23793202e+01,0
1.70524018e+02,-2.32146276e+02,1
-1.46856026e+02,3.88795370e+01,2
-8.74828396e+01,-4.64941475e+01,1
2.97311850e+01,1.15534964e+02,0
5.37357223e+01,-1.57942664e+02,1
7.64282717e+01,-2.02571370e+02,1
2.53333146e+00,-1.16090681e+02,1
3.91879833e+01,7.87561216e+01,0
6.95606160e+00,-1.03581834e+02,1
9.10122601e+01,6.13184242e+01,0
-1.10566167e+02,-1.83297137e+00,1
8.39357126e+01,2.66224442e+01,0
-6.10565848e+01,4.80245767e+01,2
-1.13185507e+02,6.77500197e+01,2
-1.81681739e+02,9.98214485e+01,2
3.00778024e+02,-3.56970304e+02,1
3.92037045e+01,-1.07944324e+02,1
4.74620003e+01,-1.17027084e+02,1
9.81957039e+01,3.20801677e+01,0
3.86261727e+00,-1.08465141e+02,1
-1.41334097e+02,7.15637219e+01,2
-1.80244368e+01,4.36209521e+01,2
-1.15499466e+02,5.47467199e+01,1
4.55346181e+01,8.28519989e+01,0
-3.81037184e+01,2.68850650e+01,2
1.00751112e+02,1.83358796e+01,0
1.09801608e+02,-8.68458262e+00,0
-3.44234181e+01,4.49887356e+01,2
3.04597743e+02,-3.89882564e+02,1
5.94727416e+01,2.70454872e+01,0
-7.86543955e+01,4.86083799e+01,2
-1.17046752e+02,5.00959229e+01,2
1.08189901e+02,2.09404299e+01,0
7.42688631e+01,3.53356444e+01,0
8.98237544e+01,1.18626967e+01,0
-4.84108287e+01,4.75628785e+01,2
-8.80774858e+01,6.95203659e-01,1
-4.46372311e+01,8.41776312e+01,2
-7.67258980e+01,-2.51064683e+01,1
-1.75303154e+01,-7.81023202e+01,1
-1.24054058e+02,8.98743368e+01,2
6.97599261e+01,3.77270345e+01,0
-1.39587557e+01,-1.19361616e+02,1
-5.19898401e+01,-2.14703805e+01,1
6.34601691e+01,-1.40911960e+02,1
9.53664315e+01,-1.80090842e+02,1
-5.57065249e+01,4.85086651e+01,2
2.92014415e+00,-8.32715864e+01,1
-6.53986317e+01,3.91816389e+01,2
1.41185109e+02,-2.09075707e+02,1
-6.41849123e+01,-4.72204746e+01,1
9.46061656e+01,3.92469565e+01,0
7.23776848e+01,5.21106901e+01,0
-2.07592467e+02,6.88162791e+01,2
-9.31827702e+01,7.72245595e+01,2
8.38415507e+01,-1.71472605e+02,1
-7.60092639e+01,7.71255838e+01,2
5.23919340e+01,5.79881223e+01,0
1.04677922e+02,-2.02194658e+02,1
1.06891110e+01,9.60953429e+01,0
1.02828494e+02,-2.12872828e+02,1
-1.03742771e+02,8.51184534e+01,2
1.11538853e+02,-1.74453185e+02,1
-6.01804532e+01,5.30596417e+01,2
-1.31288678e+02,7.84091574e+01,2
-3.91303015e+00,-9.13998776e+01,1
-4.78282249e+01,6.55478104e+01,2
9.84640649e+01,1.96889046e+01,0
-9.43472673e+01,6.21011704e+01,2
-1.28519263e+02,5.06603828e+01,2
6.64490379e+01,7.84430010e+01,0
5.62191571e+01,4.55898542e+01,0
1.02672097e+00,1.41021510e+02,0
-1.49566754e+02,7.13173880e+01,2
8.65264192e+01,-1.70607910e+02,1
7.61332928e+01,2.58208898e+01,0
-8.62582658e+01,5.36631248e+01,2
7.12172139e+01,3.51023936e+01,0
2.63757598e+01,7.92801339e+01,0
2.32367425e+01,9.11602833e+01,0
1.79432902e+02,-2.32993114e+02,1
4.96506043e+01,9.01590632e+01,0
1.13518704e+02,-1.80686908e+02,1
