# x_1,x_2,x_3,Class_label
3.56541847e+01,-1.54349534e+02,2.13788883e+01,0
7.09185851e-01,-1.06710969e+02,-2.71237530e+01,1
-6.10943809e+00,-1.05537363e+02,-4.14435760e+01,1
1.29222522e+01,-1.08512518e+02,-1.29535636e+00,1
2.66453500e+01,-1.18361710e+02,2.30482418e+01,0
3.67494890e+01,-1.02973816e+02,5.45076341e+01,0
4.52665986e+00,-1.20623192e+02,-2.70314689e+01,1
3.13124892e+01,-7.65675211e+01,5.83172997e+01,0
5.62832764e+00,-1.04980916e+01,4.12355381e+01,0
-7.95668467e+00,-9.94499099e+01,-4.18735954e+01,1
8.36445037e+00,-5.55782782e+01,2.03113389e+01,0
-2.39784851e-01,-1.09357683e+02,-3.07967222e+01,1
-1.14614661e+01,-1.01653949e+02,-5.09123755e+01,1
1.10929816e+01,-7.70378432e+01,1.34923759e+01,0
2.39078022e+01,-7.88848344e+01,4.06192737e+01,0
1.03486607e+01,-8.18421589e+01,8.98029540e+00,0
-6.52078109e+00,-1.01108754e+02,-3.97020543e+01,1
-1.99773287e+00,-1.24823539e+02,-4.39160009e+01,1
-6.04452964e-02,-1.23976193e+02,-3.91415424e+01,1
-1.94467593e+01,-7.48363449e+01,-5.24707129e+01,1
4.23010546e+01,-1.30604035e+02,5.02186154e+01,0
3.29861536e+00,-8.08348933e+01,-5.94880025e+00,0
4.71177700e+00,-1.25940745e+02,-2.98028376e+01,1
4.11649069e+00,-6.43649129e+01,5.69982255e+00,0
4.47716055e+01,-1.41030789e+02,4.94274596e+01,0
1.00247999e+01,-1.31966378e+02,-2.17007255e+01,1
2.52629233e-01,-1.35099442e+02,-4.51020461e+01,1
-1.30118692e+00,-1.09554951e+02,-3.32529391e+01,1
-4.30601106e+00,-3.11725350e+01,6.98957046e+00,0
2.37969960e+01,-2.00965142e+01,7.55226892e+01,0
2.48680999e+00,-1.33097390e+02,-3.89831701e+01,1
-1.20181340e+00,-1.05288855e+02,-3.04834662e+01,1
-1.03247095e+01,-9.29436040e+01,-4.32004753e+01,1
6.29016400e+01,-1.92823044e+02,5.84032533e+01,0
2.53546242e+01,-9.00963816e+01,3.71036342e+01,0
1.86735280e+00,-1.04822460e+02,-2.34432272e+01,1
-5.73685416e+00,2.06264727e+01,3.48062638e+01,0
2.63539846e+00,-4.07747436e+01,1.65407187e+01,0
7.89709272e+00,-3.12559228e+01,3.38232493e+01,0
3.78888206e+01,-1.05465333e+02,5.55279978e+01,0
3.59410969e+01,-1.20588480e+02,4.21955358e+01,0
1.78250258e+01,-3.59431539e+01,5.28922291e+01,1
4.77672025e+01,-1.24552632e+02,6.58785087e+01,0
-1.22741021e+01,-5.76118854e+01,-2.63713785e+01,1
2.11906819e+01,-1.44423808e+02,-4.55007037e+00,0
3.05129278e+01,-9.70883325e+01,4.42871695e+01,0
1.37286171e+01,-1.25103237e+02,-9.43795047e+00,1
4.58473881e+01,-1.44811303e+02,4.95371774e+01,0
1.75942525e+01,-6.74114267e+01,3.35700315e+01,0
3.36048900e+01,-9.45693067e+01,5.26048258e+01,0
2.49745527e+01,-9.30013156e+01,3.45295730e+01,0
4.07837938e+01,-1.39681835e+02,4.14487725e+01,0
-5.72807181e+00,-9.58035855e+01,-3.47839312e+01,1
-3.09574016e+00,-9.88812807e+01,-3.08249324e+01,1
3.83372180e+01,-1.43737855e+02,3.36339915e+01,0
4.82648106e+01,-1.56733468e+02,4.77349237e+01,0
7.09357858e+00,-9.84631078e+01,-8.12777189e+00,1
4.75707907e+00,-1.13792190e+02,-2.24398320e+01,0
1.91865098e+01,-1.00758466e+02,1.71407348e+01,0
4.61710779e+01,-1.52225933e+02,4.58173153e+01,0
5.81787551e-01,-1.13984616e+02,-3.17530767e+01,1
2.21912293e+00,-1.00853043e+02,-2.02950965e+01,1
-3.06502175e+00,-9.67242011e+01,-2.94676156e+01,1
-1.01503489e+01,-2.88339561e+01,-4.48739546e+00,0
4.47013163e+00,-7.54565829e+01,-1.52433180e-01,0
3.31893628e+01,-7.32551617e+01,6.44324131e+01,0
4.11309222e+01,-1.48489485e+02,3.69477067e+01,0
-4.08381642e-01,-1.18800903e+02,-3.68139203e+01,1
4.72735165e+01,-1.36180894e+02,5.78387750e+01,0
3.26208233e+01,-1.07621599e+02,4.26334006e+01,0
-1.38839431e+01,5.85017294e+00,8.02391957e+00,0
4.40284967e+01,-1.33762086e+02,5.21360935e+01,0
2.29905889e+00,-1.13815597e+02,-2.78688636e+01,1
-5.66251654e+00,-9.46907682e+01,-3.39741972e+01,1
2.77863140e-02,-8.04233892e+01,-1.29084382e+01,0
6.96553916e+00,-1.10159408e+02,-1.54026609e+01,1
1.49243533e+01,-1.51858177e+02,-2.27995961e+01,1
4.51427396e+01,-1.62408384e+02,3.74641394e+01,0
3.45801161e+01,-8.50933284e+01,6.04186193e+01,0
1.41738711e+01,-7.94491759e+01,1.88379466e+01,0
3.44807818e+01,-1.24447284e+02,3.66714033e+01,0
4.67529721e+00,-1.02725525e+02,-1.60036179e+01,1
-1.19112751e+01,-9.35871926e+01,-4.70804712e+01,1
3.62765169e+01,-1.03263097e+02,5.32927217e+01,0
7.48683523e-01,-1.08493099e+02,-2.81022136e+01,1
-5.54744054e+00,-1.03667346e+02,-3.90874723e+01,1
-1.27173816e-01,-9.38892710e+01,-2.13006059e+01,1
-5.49105451e+00,-1.17420819e+02,-4.71859833e+01,1
5.79030303e+01,-1.89072268e+02,4.96337373e+01,0
1.94740742e+01,-6.04447622e+01,4.18764235e+01,0
3.99547572e+01,-1.42804756e+02,3.77553106e+01,0
1.07653857e+00,-1.21428726e+02,-3.51137147e+01,1
7.76531945e+00,-1.32130782e+02,-2.67766701e+01,1
6.85216385e+00,-1.24779930e+02,-2.43935366e+01,1
3.73205582e+00,-1.35922246e+02,-3.79287681e+01,1
3.90656551e+01,-9.89593655e+01,6.20102686e+01,0
2.96207959e+01,-1.30013191e+02,2.26371510e+01,0
-8.44881190e+00,-1.15663632e+02,-5.26513847e+01,1
4.60936985e+00,-1.22464677e+02,-2.79502189e+01,1
2.42309313e-01,-1.09803283e+02,-3.00010745e+01,1
1.53525714e+01,-4.86285507e+01,3.98612284e+01,0
5.77127920e+01,-1.49820444e+02,7.26819615e+01,0
3.00582563e+01,-1.05762474e+02,3.80995525e+01,0
3.73233661e+01,-1.08921811e+02,5.22157876e+01,0
1.47363280e+01,-9.20806273e+01,1.25251316e+01,0
-1.67286064e+00,-8.43551758e+01,-1.90056573e+01,1
5.84973130e+00,-8.73685041e+01,-4.23489381e+00,1
-7.71205393e+00,-1.39149323e+02,-6.50695905e+01,1
6.39708133e+00,-1.31587025e+02,-2.94658160e+01,1
2.19410316e+01,-1.16960497e+02,1.35223285e+01,0
2.60445974e+01,-7.52155623e+01,4.75203825e+01,0
-4.19240956e+00,-1.22182633e+02,-4.71719840e+01,1
5.17990326e+01,-1.81706664e+02,4.05902249e+01,0
2.72180102e+00,-8.35708380e+01,-8.85525435e+00,1
-9.97865029e+00,-9.81702951e+01,-4.55629637e+01,1
9.36365825e-01,-1.17008803e+02,-3.27799958e+01,1
4.54893710e+01,-1.56965169e+02,4.14820824e+01,0
4.70620976e+00,-1.08541072e+02,-1.94124339e+01,1
-7.81840070e+00,-1.04975274e+02,-4.48723808e+01,1
1.27501998e+01,-5.11034961e+01,3.26484983e+01,0
2.65618363e+01,-1.01271793e+02,3.30817363e+01,0
1.80941290e+01,-6.27917165e+01,3.74332299e+01,1
2.38309494e+01,-1.08423785e+02,2.27896400e+01,0
3.88507680e+01,-1.36737627e+02,3.89505426e+01,0
-4.76201712e+00,-2.26806887e+01,1.10619695e+01,0
1.72731611e+01,-1.25980181e+02,-2.15358706e+00,1
-7.58379151e+00,-8.46191001e+01,-3.21852757e+01,1
4.92504993e+01,-1.94817963e+02,2.71369890e+01,0
4.19786680e+00,-7.64305851e+01,-1.33455731e+00,0
-4.39740288e+00,1.83213924e+01,3.63789570e+01,0
-7.13445213e+00,-8.64155478e+01,-3.22694121e+01,1
-1.40790810e+00,-8.53943356e+01,-1.90432428e+01,1
-1.20214752e+01,-9.77999433e+01,-4.98419024e+01,1
1.19683776e+01,-1.08922814e+02,-3.64205119e+00,1
-1.29437593e+00,9.13748907e-01,3.28075162e+01,0
6.98507459e+00,-1.11378854e+02,-1.60886891e+01,1
3.84930331e+01,-1.62268552e+02,2.28983841e+01,0
4.44743039e+01,-1.31660306e+02,5.43747922e+01,0
3.37918308e+01,-7.22559158e+01,6.63570698e+01,0
-3.55387771e+00,-1.83997276e+01,1.62829501e+01,0
-7.84054790e+00,-8.61332038e+01,-3.36561428e+01,1
3.71118644e+01,-1.32594327e+02,3.75968609e+01,0
-1.21648583e+01,-9.84498002e+01,-5.05463035e+01,1
2.87729025e+01,-1.20835813e+02,2.62560754e+01,0
2.64655970e+00,-1.18330052e+02,-2.98023546e+01,1
6.52628067e+00,-1.07539353e+02,-1.48039095e+01,1
7.73954622e+00,-8.54730578e+01,1.06160570e+00,1
2.60534020e+01,-6.64416912e+01,5.27853759e+01,0
1.32267239e+01,-7.92914096e+01,1.68456969e+01,0
2.27938918e+01,-7.38048511e+01,4.12024684e+01,0
4.16450449e+01,-1.40657260e+02,4.27629421e+01,0
-3.92727005e+00,-9.55801078e+01,-3.06831411e+01,1
7.02181884e+00,-1.05027592e+02,-1.22105393e+01,1
2.78584612e+01,-1.13285044e+02,2.87559003e+01,0
3.12945408e+01,-1.44789133e+02,1.74903948e+01,0
1.12098947e+01,-9.96309931e+01,2.42266143e-01,1
2.70190374e+00,-1.13103883e+02,-2.65558838e+01,1
3.23393362e+00,-1.14016291e+02,-2.59293156e+01,1
5.55280503e+01,-1.87589438e+02,4.52881710e+01,0
2.92718370e+00,-1.32980129e+02,-3.79429166e+01,1
2.75498078e+01,-8.61141243e+01,4.43204960e+01,0
3.98889828e+01,-1.24871608e+02,4.83320240e+01,0
-9.84263973e+00,-9.07307141e+01,-4.08154607e+01,1
-8.48775908e+00,-1.22345812e+02,-5.67322320e+01,1
5.07421156e+00,-7.60083575e+01,8.48472542e-01,0
2.15130524e+01,-9.50054596e+01,2.57056516e+01,0
-2.46013718e+01,-6.88947364e+01,-6.02740805e+01,1
2.89059043e+00,-8.41812127e+01,-8.84833211e+00,1
-7.53939482e-02,-9.94697731e+01,-2.45229255e+01,1
2.03402382e+01,-9.55172310e+01,2.28159621e+01,0
3.00367807e+01,-1.06855208e+02,3.73989332e+01,0
-1.18728142e+01,-9.61793554e+01,-4.85455071e+01,1
5.75083635e-01,-7.91105786e+01,-1.09178534e+01,1
-1.38942282e+01,-1.25040220e+02,-7.02536198e+01,1
1.40105765e+01,-4.50178711e+01,3.90635048e+01,0
3.09638024e+01,-1.25435512e+02,2.83326427e+01,0
6.25146661e+00,-1.21986672e+02,-2.40468840e+01,1
-6.99215399e+00,-9.19099140e+01,-3.52408215e+01,1
3.98447040e-01,-1.03014258e+02,-2.55981760e+01,1
-8.45230734e+00,-1.21501514e+02,-5.61493545e+01,1
9.03119175e+00,-9.25320329e+01,-3.13208412e-01,1
4.27477013e+01,-1.56448743e+02,3.57509159e+01,0
8.45860193e-01,-1.14692088e+02,-3.15942957e+01,1
1.73560263e+01,-1.21766565e+02,5.48142384e-01,1
3.77789127e+00,-7.78586009e+01,-3.11352837e+00,1
-6.60257727e+00,-7.31228947e+01,-2.31504657e+01,1
4.73878211e+01,-1.63334665e+02,4.18562797e+01,0
2.68270060e+01,-1.20386573e+02,2.22378351e+01,0
6.04467165e+00,-1.19752082e+02,-2.31664703e+01,1
-2.49187053e+00,-2.56070620e+01,1.43135420e+01,0
2.45558180e+01,-8.32849948e+01,3.94161526e+01,0
5.91586348e+01,-2.12842420e+02,3.81884845e+01,0
-6.53198265e+00,-1.17250541e+01,1.37127201e+01,0
2.62703270e+01,-9.22141247e+01,3.78548086e+01,0
3.69693802e+01,-8.62500740e+01,6.49906084e+01,0
2.52259089e+01,-1.64700817e+02,-7.78336262e+00,0
5.01351238e+00,-1.08302731e+02,-1.85929475e+01,1
-2.94534764e+00,-1.29530829e+02,-4.88179315e+01,1
-3.46417515e+00,-7.74323552e+01,-1.88130200e+01,1
-1.39195962e+01,-8.73835930e+01,-4.77958988e+01,1
6.01918781e+00,-9.81544981e+01,-1.03101560e+01,1
1.24962170e+01,-1.20620236e+02,-9.47270484e+00,1
3.66985652e+00,-9.96424920e+01,-1.63753719e+01,1
-5.80085395e+00,-7.66920045e+01,-2.35181114e+01,1
2.36487155e+00,-7.21975176e+01,-2.84185423e+00,0
3.82283403e+00,-1.30068496e+02,-3.42290264e+01,1
4.30955934e+01,-1.55482179e+02,3.70952007e+01,0
1.12312981e+01,-6.73545360e+01,1.95864061e+01,0
2.98338264e+01,-4.32582856e+01,7.49742445e+01,0
3.45348096e+00,-8.69042266e+01,-9.23627656e+00,1
-1.58989984e+00,-1.21461218e+02,-4.10073250e+01,1
2.83780571e+00,-1.27658621e+02,-3.49582703e+01,1
1.21373137e+01,-1.33822946e+02,-1.81568195e+01,1
4.78263015e+01,-1.32136594e+02,6.14745134e+01,0
1.82108251e+01,-1.12142545e+02,8.18514247e+00,0
1.09421052e+01,-7.46071044e+01,1.46132495e+01,0
1.31141895e+01,-1.31399696e+02,-1.45559762e+01,1
8.17787795e-01,-1.20805227e+02,-3.53109757e+01,1
2.18544090e+01,-7.95374460e+01,3.57054582e+01,0
-4.15952802e+00,-1.15142026e+02,-4.28902080e+01,1
-5.64366082e-02,-8.82362098e+01,-1.77649996e+01,1
5.05436620e+01,-1.65976006e+02,4.72294546e+01,0
5.04304964e+01,-1.81085610e+02,3.79466353e+01,0
1.19813483e+01,-5.45356193e+01,2.89027636e+01,0
1.02050789e+00,-1.08098471e+02,-2.72674477e+01,1
8.52080925e-02,-1.37490885e+02,-4.69006378e+01,1
1.23616711e+00,-1.32754866e+02,-4.15335630e+01,1
-1.05899602e+01,-8.21504076e+01,-3.73319422e+01,1
1.43726459e+01,-6.30609299e+01,2.90738199e+01,0
-2.23745248e-01,-9.25239405e+01,-2.06970692e+01,1
2.12884110e+00,-1.03276110e+02,-2.19426565e+01,1
1.97734121e+01,-1.42193107e+02,-6.33866738e+00,0
3.58253793e+01,-1.43819391e+02,2.80516434e+01,0
6.20448356e-01,-9.24018001e+01,-1.87642805e+01,1
1.77973660e+00,-9.72584768e+01,-1.91140000e+01,1
1.73103133e+01,-1.18078138e+02,2.65262069e+00,1
-2.62771135e+00,-1.28351935e+02,-4.74133559e+01,1
-2.05757080e+00,-1.09007194e+02,-3.45917738e+01,1
1.47300860e+00,-1.10266362e+02,-2.75666930e+01,1
-5.01161544e-01,-1.14799276e+02,-3.46258796e+01,1
4.85454042e+01,-1.70856035e+02,3.99096751e+01,0
4.19715236e+01,-1.45589362e+02,4.05334425e+01,0
1.52174543e+01,-9.15858650e+01,1.38808580e+01,0
4.80721094e+01,-1.24130940e+02,6.68023362e+01,0
5.21924837e+01,-1.85723758e+02,3.90553173e+01,0
-5.97570774e+00,-1.05937811e+02,-4.13883813e+01,1
4.07771045e+01,-1.49407718e+02,3.56192634e+01,0
3.83891369e+00,-1.35034289e+02,-3.71624804e+01,1
4.41516409e+01,-1.70353666e+02,3.05305293e+01,0
-7.17811984e-01,-6.79993407e+01,-7.12308413e+00,1
1.59681837e+01,-7.21048384e+01,2.71817591e+01,0
4.86605721e+01,-1.92572546e+02,2.71798331e+01,0
1.50221298e+01,-8.88054994e+01,1.51128419e+01,0
1.92472722e+01,-1.24591238e+02,3.02579708e+00,1
2.71207860e+01,-9.02630899e+01,4.08948333e+01,0
7.78181850e-01,-1.19614856e+02,-3.46865463e+01,1
-1.61079510e+00,-1.10216981e+02,-3.43308136e+01,1
7.08456952e+00,-5.85975883e+01,1.56866093e+01,1
-6.62465444e+00,-7.26634303e+01,-2.29244038e+01,1
1.99236284e+01,-9.22248992e+01,2.38665399e+01,0
2.97056713e+00,-1.04537365e+02,-2.08423888e+01,1
8.32639071e+00,-4.02327491e+01,2.94020593e+01,0
7.91919196e+00,-1.30224984e+02,-2.52982766e+01,1
3.12974523e+01,-1.15003546e+02,3.53045909e+01,0
5.33764424e+00,-1.32214747e+02,-3.21750576e+01,1
5.30662953e+00,-3.22692237e+01,2.75106207e+01,0
5.03985585e+01,-1.69190078e+02,4.49882072e+01,0
1.25095088e+00,-5.75004830e+00,3.44308351e+01,0
3.30262094e+01,-1.26409389e+02,3.22938938e+01,0
2.62067320e-02,-1.22816444e+02,-3.82572727e+01,1
3.86195363e+01,-1.13665183e+02,5.22353607e+01,0
-6.18110792e-01,-9.53324805e+01,-2.32449894e+01,1
7.72632523e-01,-8.74031532e+01,-1.54404979e+01,1
1.77519184e+00,-9.49868884e+01,-1.77659072e+01,1
1.71587119e+01,-7.39887772e+01,2.86781596e+01,0
3.48186324e+01,-1.53501282e+02,2.00453010e+01,0
1.27795593e+01,-4.40318518e+01,3.69410714e+01,0
6.40269480e-01,-1.12643558e+02,-3.08224680e+01,1
-2.80457825e+00,-8.71875126e+01,-2.31921972e+01,1
2.69155217e-01,-1.13339073e+02,-3.20558602e+01,1
1.07492717e-01,-1.26868497e+02,-4.05007828e+01,1
-3.51189518e+00,-1.18898735e+02,-4.37094751e+01,1
1.62938415e+01,-6.20943419e+01,3.38841186e+01,0
4.21891881e+00,-1.08587145e+02,-2.05134849e+01,1
4.66747157e+01,-1.78837061e+02,3.10169514e+01,0
-6.47104005e+00,-1.21201444e+02,-5.16052056e+01,1
3.55161715e+00,-1.24885013e+02,-3.17274929e+01,1
5.88213128e+01,-1.87812121e+02,5.24101196e+01,0
2.27033046e-01,-1.19674963e+02,-3.59366674e+01,1
-6.35761073e+00,-1.00019609e+02,-3.86914265e+01,1
4.98280502e+01,-1.22642698e+02,7.15604563e+01,0
1.90273711e+00,-1.20694354e+02,-3.28545368e+01,1
-3.54038549e+00,-1.02585315e+02,-3.40190048e+01,1
2.93369834e+01,-7.52467307e+01,5.47549001e+01,0
8.47274319e+00,-2.66053769e+01,3.78718139e+01,0
2.10146592e+01,-5.76787543e+01,4.69240458e+01,0
3.28322182e+01,-1.11877024e+02,4.05549323e+01,0
1.16255953e+01,-1.24785114e+02,-1.38807288e+01,1
1.49345133e+01,-7.78609915e+01,2.14631685e+01,0
-1.48740161e+01,-8.90794315e+01,-5.09123772e+01,1
3.85380241e+00,-1.10564890e+02,-2.25002653e+01,1
-2.54530701e+00,-1.01124109e+02,-3.09532340e+01,1
-3.54401293e+00,-1.26242067e+02,-4.81705579e+01,1
-5.27268584e+00,-1.26113043e+02,-5.19016985e+01,1
-7.19976997e+00,-1.12537796e+02,-4.80309051e+01,1
6.48111087e+00,-1.34313632e+02,-3.09108431e+01,1
2.14157768e+01,-1.01453154e+02,2.16364972e+01,0
3.86046459e-01,-1.17012501e+02,-3.39945646e+01,1
2.97704645e+01,-1.11422099e+02,3.40818491e+01,0
8.26349062e+00,-1.17126316e+02,-1.67085392e+01,1
6.00698867e+01,-1.96565480e+02,4.99274044e+01,0
3.16101326e+00,-1.04815508e+02,-2.05891268e+01,1
1.65821420e+01,-7.42503573e+01,2.72515819e+01,0
-8.92284064e+00,-9.36815801e+01,-4.05533578e+01,1
4.82432699e+01,-1.55823459e+02,4.82315330e+01,0
4.08912870e+01,-1.50877546e+02,3.49920483e+01,0
-1.01259205e+01,-9.49704183e+01,-4.39743045e+01,1
1.41190416e+01,-1.24189378e+02,-8.03147744e+00,1
-1.45094867e+01,-6.82872811e+01,-3.76784016e+01,1
1.44595577e+00,-1.08134875e+02,-2.63519473e+01,1
-2.07020889e+00,-8.51575001e+01,-2.03607008e+01,1
-7.73068662e+00,-9.68204276e+01,-3.98036424e+01,1
2.00062763e+01,-1.25363295e+02,4.23630279e+00,1
1.55696146e+00,-1.15341770e+02,-3.04161568e+01,1
1.51501412e+01,-1.21185428e+02,-3.96399786e+00,1
3.60348241e+01,-6.98208385e+01,7.27542510e+01,0
2.43882256e+01,-1.02757165e+02,2.74052018e+01,0
-6.30113281e-01,-1.23850362e+02,-4.03212953e+01,1
-5.26606090e-01,-9.28512781e+01,-2.15599780e+01,1
-1.02867867e+01,-7.86285126e+01,-3.45584283e+01,1
-1.94676917e+00,-1.26737017e+02,-4.49477306e+01,1
2.99245728e+01,-1.11817178e+02,3.41851465e+01,0
8.28986682e+00,-1.19205538e+02,-1.78935279e+01,1
-8.94835795e-01,-1.22948967e+02,-4.03655679e+01,1
1.54557746e+00,-1.97998344e+01,2.66800140e+01,0
-4.50548054e+00,-8.75666024e+01,-2.71659431e+01,1
3.17870198e+01,-6.92541264e+01,6.37351225e+01,0
4.70699902e+00,-5.30507809e+01,1.37650489e+01,0
2.69115722e+01,-9.28123982e+01,3.89097895e+01,0
-2.03833177e+00,-9.66920664e+01,-2.71865972e+01,1
2.79535128e+00,-4.36195750e+01,1.51922687e+01,0
2.11554431e+01,-8.14878272e+01,3.29995649e+01,0
-1.20491520e+01,-1.09262273e+02,-5.67558089e+01,1
4.33711393e+01,-1.59029118e+02,3.55816374e+01,0
2.12239196e+01,-1.42740914e+02,-3.47070274e+00,1
8.68837243e-01,-3.54481765e-01,3.68148601e+01,0
4.68201586e+01,-1.66568240e+02,3.86724709e+01,0
1.72110640e+01,-3.36215169e+01,5.29276936e+01,0
-8.99083052e+00,-1.05436166e+02,-4.77308041e+01,0
5.87224478e+00,-1.11261880e+02,-1.84703271e+01,1
-1.84374854e+01,-1.02452445e+02,-6.67579947e+01,1
-1.05701202e+01,-9.25693894e+01,-4.35173868e+01,1
2.04501648e+01,-1.13200163e+02,1.24861120e+01,0
1.26311565e+01,-7.19160054e+01,1.99431586e+01,0
7.56750747e-03,-4.00169748e+01,1.12046304e+01,0
-3.69750299e+00,-9.40775672e+01,-2.92786450e+01,1
8.77991456e+00,-9.29788879e+01,-1.13393330e+00,0
-6.35006399e+00,-1.10493362e+02,-4.49366992e+01,1
7.30986228e+00,-1.12888398e+02,-1.62756837e+01,1
3.51175598e+01,-5.56776402e+01,7.91892442e+01,0
2.39962056e+01,-1.38712229e+02,5.04527794e+00,1
3.30550348e-01,-8.89169204e+01,-1.73194379e+01,1
2.44206112e+01,-9.63076699e+01,3.13324796e+01,0
-7.03721318e+00,-1.06132947e+02,-4.38435514e+01,1
-3.77321179e+00,-9.54546099e+01,-3.02687187e+01,1
4.35833569e+01,-1.51374167e+02,4.06257870e+01,0
1.97708383e+01,-6.06600651e+01,4.24014749e+01,0
3.53682886e+01,-9.69913904e+01,5.50415260e+01,0
-1.02274193e+00,-1.02774400e+02,-2.85856638e+01,1
3.90416336e+00,-1.30788044e+02,-3.44800505e+01,1
5.32228381e-01,-2.54840214e+01,2.10492174e+01,0
2.16580271e+01,-4.40079463e+01,5.65146980e+01,0
1.61930924e+01,-5.47280832e+01,3.80662014e+01,0
-1.93992739e+00,-1.06134583e+02,-3.26151689e+01,1
2.89732806e+01,-9.16266769e+01,4.41606515e+01,0
2.56880370e+01,-1.51744470e+02,9.80865210e-01,0
2.39168695e+01,-1.27115010e+02,1.18040795e+01,0
2.87831741e-01,-9.53788136e+01,-2.12768919e+01,1
5.31943264e+00,-1.27023613e+02,-2.91115772e+01,1
-4.73286425e+00,-1.00358814e+02,-3.53148960e+01,1
2.77639278e+00,-5.97749720e+01,5.49174473e+00,1
2.23466049e+01,-8.35667518e+01,3.43807858e+01,0
1.07518119e+01,-5.86547470e+01,2.37313998e+01,0
9.25760660e+00,-1.16367837e+02,-1.40650251e+01,1
2.49426391e+01,-9.60845735e+01,3.26158928e+01,0
1.18592291e+01,-6.04172114e+01,2.51173316e+01,0
1.55521927e+01,-5.08636194e+01,3.89647249e+01,0
3.10690895e+01,-1.50518078e+02,1.35685842e+01,0
-1.19668225e+01,-7.72493088e+01,-3.74349817e+01,1
-7.63892008e+00,-8.03673900e+01,-2.97647726e+01,1
-4.65661118e+00,-9.25875004e+01,-3.05007079e+01,1
3.41117971e+01,-1.09909099e+02,4.45504101e+01,0
5.87753659e+00,-1.27105603e+02,-2.79310885e+01,1
5.96817619e+01,-1.88036034e+02,5.41718255e+01,0
1.35825564e+01,-9.49229420e+01,8.28404110e+00,1
8.84261286e+00,-1.47211322e+02,-3.34195227e+01,1
1.75028952e+00,-1.27482004e+02,-3.72484835e+01,1
3.71883592e+01,-1.53803364e+02,2.50852232e+01,0
-4.25978806e+00,-1.00851497e+02,-3.45672640e+01,1
5.25037055e+01,-1.52854284e+02,5.93924741e+01,0
-4.79235647e+00,-1.15516157e+02,-4.45080142e+01,1
3.11002925e+01,-9.22491102e+01,4.84743438e+01,0
-4.25461459e+00,-1.17641132e+02,-4.45938141e+01,1
1.00971108e+01,-1.02203693e+02,-3.74733459e+00,1
-1.69323969e+00,-1.03326926e+02,-3.03931117e+01,1
-5.96950115e+00,-7.58497573e+01,-2.33860918e+01,1
-1.18162061e+00,-1.13378854e+02,-3.52757146e+01,1
5.26484537e+01,-1.50445766e+02,6.11513257e+01,0
4.26161355e+01,-1.34521542e+02,4.85705981e+01,0
7.30399075e+00,-1.05989787e+02,-1.21641756e+01,1
4.44235439e+01,-2.00259044e+02,1.32501325e+01,0
2.11285118e+01,-1.34866702e+02,1.02683441e+00,0
3.20013627e+01,-8.15266327e+01,5.68700105e+01,0
-1.58089367e+00,-1.19269489e+02,-3.96771247e+01,1
8.78267115e+00,-1.18806267e+02,-1.65691658e+01,1
1.94199417e+01,-4.54366002e+01,5.07300350e+01,0
1.33494689e+01,-5.92885281e+01,2.90751427e+01,0
3.49808749e+01,-1.03044267e+02,5.05692429e+01,0
2.96224527e+01,-9.60292505e+01,4.29586348e+01,0
2.47797342e+01,-8.61550477e+01,3.81935355e+01,0
2.08482141e+01,-7.12489566e+01,3.84442070e+01,0
1.12361818e+01,-4.35140580e+01,3.38505698e+01,0
1.68190363e+01,-7.60814484e+01,2.66787151e+01,0
-5.62527268e+00,-9.46599426e+01,-3.38737190e+01,1
1.91704766e+01,-8.50787217e+01,2.64797953e+01,0
1.81460286e+01,-9.67704116e+01,1.72328673e+01,0
2.85919033e+01,-1.17785703e+02,2.76808886e+01,0
2.57158495e+01,-1.10788363e+02,2.55283893e+01,0
2.08162467e+01,-2.96111183e+01,6.32676194e+01,0
1.43338723e+01,-6.37056831e+01,2.86029255e+01,0
3.65385251e+01,-3.84613036e+01,9.26126996e+01,0
-2.09919246e+00,-8.63225993e+01,-2.11211247e+01,1
2.16251255e+01,-5.74876931e+01,4.83831368e+01,0
2.82235426e-02,-1.31423087e+02,-4.33984469e+01,1
-4.94387603e+00,-1.07589600e+02,-4.01027962e+01,1
2.56298014e+01,-1.31287000e+02,1.30833924e+01,0
2.05747891e+01,-8.43244955e+01,3.00244326e+01,0
2.92758689e+01,-1.35644504e+02,1.85105053e+01,0
3.70010922e+01,-1.15558704e+02,4.75378442e+01,0
2.03480961e+00,-1.18324659e+02,-3.11468207e+01,1
2.30998607e+00,-1.10879936e+02,-2.60896597e+01,1
9.30999296e+00,-4.39842523e+01,2.93260476e+01,0
-3.77328931e+00,-1.03722695e+02,-3.52120940e+01,1
-2.18814639e+00,-9.94071334e+01,-2.91398855e+01,1
-2.34900600e+01,-9.66581553e+01,-7.44246489e+01,1
-4.85994027e-01,-5.76597514e+01,-4.30701128e-01,0
2.80156533e+01,-6.81439049e+01,5.60905357e+01,0
-1.20588857e+01,-8.37830314e+01,-4.15440865e+01,1
3.54567826e+01,-8.21775707e+01,6.40931541e+01,0
-1.06324060e+01,-1.10544303e+02,-5.44011880e+01,1
5.50038672e+01,-1.59433467e+02,6.09668818e+01,0
1.66538698e+00,-8.50377591e+01,-1.20595646e+01,1
1.77553043e+01,-6.10583470e+01,3.77231186e+01,0
-7.22834099e+00,-1.06624372e+02,-4.45584135e+01,1
